0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
971,1039,971,87,1008,1282,1396,848,347,963,1508,1471,156,812,971,275,853,159,387
1039,971,87,1008,1282,1396,848,347,963,1508,1471,156,812,971,275,853,159,387,970
971,87,1008,1282,1396,848,347,963,1508,1471,156,812,971,275,853,159,387,970,931
87,1008,1282,1396,848,347,963,1508,1471,156,812,971,275,853,159,387,970,931,971
1008,1282,1396,848,347,963,1508,1471,156,812,971,275,853,159,387,970,931,971,277
1282,1396,848,347,963,1508,1471,156,812,971,275,853,159,387,970,931,971,277,1008
1396,848,347,963,1508,1471,156,812,971,275,853,159,387,970,931,971,277,1008,276
848,347,963,1508,1471,156,812,971,275,853,159,387,970,931,971,277,1008,276,659
347,963,1508,1471,156,812,971,275,853,159,387,970,931,971,277,1008,276,659,230
963,1508,1471,156,812,971,275,853,159,387,970,931,971,277,1008,276,659,230,1279
1508,1471,156,812,971,275,853,159,387,970,931,971,277,1008,276,659,230,1279,1279
1471,156,812,971,275,853,159,387,970,931,971,277,1008,276,659,230,1279,1279,1009
156,812,971,275,853,159,387,970,931,971,277,1008,276,659,230,1279,1279,1009,730
812,971,275,853,159,387,970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009
971,275,853,159,387,970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009
275,853,159,387,970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883
853,159,387,970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77
159,387,970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918
387,970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277
970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156
931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037
971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009
277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195
1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237
276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009
659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308
230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217
1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009
1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970
1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008
730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329
1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81
1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009
883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276
77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008
918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231
1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008
156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846
1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971
1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461
195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461
1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358
1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008
308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009
1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009
1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270
970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461
1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461
1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237
81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237,276
1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237,276,52
276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034
1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11
231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009
1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200
846,971,461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347
971,461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347,425
461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347,425,1001
461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347,425,1001,3
1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347,425,1001,3,276
1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347,425,1001,3,276,845
1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352
1009,270,461,461,237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008
270,461,461,237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239
461,461,237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734
461,237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009
237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009
276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884
52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008
1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83
11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313
1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885
200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655
1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277
425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971
1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655
3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971
276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322
845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008
352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849
1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318
239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423
734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539
1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773
1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189
884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196
1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009
83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971
313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156
885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971
655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971
1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125
971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879
655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009
971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87
1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005
1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971
849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691
1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275
423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048
539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737
773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81
1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737
196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009
1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857
971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276
156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884
971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691
971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277
125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041
879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264
1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048
87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010
1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011
971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008
691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239
275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159
1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009
737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737
81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011
737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008
1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958
857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009
1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087
884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812
691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000
277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883
1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241
1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811
1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971
1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971
1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238
1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384
239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112
159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193
1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888
737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78
1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316
1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009
958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347
1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971
1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886
812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009
1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971
883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276
1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971
811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971
971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008
971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049
238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008
384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768
1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805
193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806
888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768
78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806
316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971
1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259
347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009
971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739
886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855
1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009
971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203
276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583
971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118
971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2
1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008
1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275
1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652
768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658
805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276
806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009
768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849
806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359
971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970
1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423
1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819
739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276
855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009
1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350
203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008
583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970
1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971
2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276
1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857
275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314
652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15
658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995
276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164
1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000
849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000
1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276
970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971
423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009
819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883
276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236
1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009
350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504
1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276
970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035
971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009
276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032
857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035
314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41
15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314
995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396
164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008
1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504
1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5
276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073
971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035
1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971
883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879
236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009
1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152
504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349
276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009
1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613
1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009
1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857
1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236
41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035
314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201
1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086
1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009
504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275
5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009
1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157
1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280
971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81
879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242
1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009
1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160
349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157
1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008
613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008
1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471
857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269
236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008
1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008
201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008
1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157
1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158
