0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035
970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41
423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314
819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396
276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008
1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504
350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5
1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073
970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035
971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971
276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879
857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009
314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152
15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349
995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009
164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613
1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009
1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857
276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236
971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035
1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201
883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086
236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009
1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275
504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009
276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157
1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280
1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81
1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242
1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009
41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160
314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157
1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008
1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008
504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471
5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269
1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008
1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008
971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008
879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157
1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158
1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239
349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819
1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151
613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998
1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307
857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008
236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009
1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008
201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270
1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811
1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973
275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42
1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117
157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970
1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309
81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773
1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009
1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009
1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009
157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500
1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160
1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312
1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319
269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050
1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768
1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009
1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104
157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614
158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282
239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009
819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008
1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008
998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000
1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349
1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276
1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126
1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314
270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164
811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44
973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239
42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998
1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008
970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047
1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037
773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009
1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998
1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002
1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998
500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998
1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205
312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997
1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998
1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276
768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740
1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992
1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971
614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808
1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276
1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009
1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000
1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277
1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315
349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008
276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430
126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500
1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009
164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850
44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855
239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314
998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231
1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117
1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234
1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009
1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009
998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128
1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009
998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233
998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276
1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008
997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009
998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009
276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167
740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201
992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009
971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119
808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845
276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923
1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193
1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88
1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316
315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009
1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971
1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232
500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276
1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009
850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424
855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238
314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352
231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236
117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008
234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009
1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396
1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277
1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226
1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773
233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008
276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692
1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001
