0,1,2,3,4,5,6,7,8,9,10,11,12,13
1035,308,1008,971,200,884,1008,971,971,1039,971,87,1008,1282
308,1008,971,200,884,1008,971,971,1039,971,87,1008,1282,1396
1008,971,200,884,1008,971,971,1039,971,87,1008,1282,1396,848
971,200,884,1008,971,971,1039,971,87,1008,1282,1396,848,347
200,884,1008,971,971,1039,971,87,1008,1282,1396,848,347,963
884,1008,971,971,1039,971,87,1008,1282,1396,848,347,963,1508
1008,971,971,1039,971,87,1008,1282,1396,848,347,963,1508,1471
971,971,1039,971,87,1008,1282,1396,848,347,963,1508,1471,156
971,1039,971,87,1008,1282,1396,848,347,963,1508,1471,156,812
1039,971,87,1008,1282,1396,848,347,963,1508,1471,156,812,971
971,87,1008,1282,1396,848,347,963,1508,1471,156,812,971,275
87,1008,1282,1396,848,347,963,1508,1471,156,812,971,275,853
1008,1282,1396,848,347,963,1508,1471,156,812,971,275,853,159
1282,1396,848,347,963,1508,1471,156,812,971,275,853,159,387
1396,848,347,963,1508,1471,156,812,971,275,853,159,387,970
848,347,963,1508,1471,156,812,971,275,853,159,387,970,931
347,963,1508,1471,156,812,971,275,853,159,387,970,931,971
963,1508,1471,156,812,971,275,853,159,387,970,931,971,277
1508,1471,156,812,971,275,853,159,387,970,931,971,277,1008
1471,156,812,971,275,853,159,387,970,931,971,277,1008,276
156,812,971,275,853,159,387,970,931,971,277,1008,276,659
812,971,275,853,159,387,970,931,971,277,1008,276,659,230
971,275,853,159,387,970,931,971,277,1008,276,659,230,1279
275,853,159,387,970,931,971,277,1008,276,659,230,1279,1279
853,159,387,970,931,971,277,1008,276,659,230,1279,1279,1009
159,387,970,931,971,277,1008,276,659,230,1279,1279,1009,730
387,970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009
970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009
931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883
971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77
277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918
1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277
276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156
659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037
230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009
1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195
1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237
1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009
730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308
1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217
1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009
883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970
77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008
918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329
1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81
156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009
1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276
1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008
195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231
1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008
1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846
308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971
1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461
1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461
970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358
1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008
1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009
81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009
1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270
276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461
1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461
231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237
1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237,276
846,971,461,461,1358,1008,1009,1009,270,461,461,237,276,52
971,461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034
461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11
461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009
1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200
1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347
1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347,425
1009,270,461,461,237,276,52,1034,11,1009,200,1347,425,1001
270,461,461,237,276,52,1034,11,1009,200,1347,425,1001,3
461,461,237,276,52,1034,11,1009,200,1347,425,1001,3,276
461,237,276,52,1034,11,1009,200,1347,425,1001,3,276,845
237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352
276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008
52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239
1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734
11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009
1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009
200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884
1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008
425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83
1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313
3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885
276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655
845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277
352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971
1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655
239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971
734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322
1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008
1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849
884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318
1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423
83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539
313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773
885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189
655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196
1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009
971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971
655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156
971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971
1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971
1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125
849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879
1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009
423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87
539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005
773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971
1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691
196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275
1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048
971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737
156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81
971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737
971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009
125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857
879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276
1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884
87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691
1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277
971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041
691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264
275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048
1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010
737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011
81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008
737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239
1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159
857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009
1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737
884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011
691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008
277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958
1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009
1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087
1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812
1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000
1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883
1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241
239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811
159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971
1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971
737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238
1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384
1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112
958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193
1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888
1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78
812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316
1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009
883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347
1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971
811,971,971,238,384,1112,193,888,78,316,1009,347,971,886
971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009
971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971
238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276
384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971
1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971
193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008
888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049
78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008
316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768
1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805
347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806
971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768
886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806
1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971
971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259
276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009
971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739
971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855
1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009
1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203
1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583
768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118
805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2
806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008
768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275
806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652
971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658
1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276
1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009
739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849
855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359
1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970
203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423
583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819
1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276
2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009
1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350
275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008
652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970
658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971
276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276
1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857
849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314
1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15
970,423,819,276,1009,350,1008,970,971,276,857,314,15,995
423,819,276,1009,350,1008,970,971,276,857,314,15,995,164
819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000
276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000
1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276
350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971
1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009
970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883
971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236
276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009
857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504
314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276
15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035
995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009
164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032
1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035
1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41
276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314
971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396
1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008
883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504
236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5
1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073
504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035
276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971
1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879
1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009
1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152
1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349
41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009
314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613
1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009
1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857
504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236
5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035
1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201
1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086
971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009
879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275
1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009
1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157
349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280
1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81
613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242
1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009
857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160
236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157
1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008
201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008
1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471
1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269
275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008
1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008
157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008
1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157
81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158
1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239
1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819
1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151
157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998
1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307
1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008
1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009
269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008
1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270
1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811
1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973
157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42
158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117
239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970
819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309
1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773
998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009
1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009
1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009
1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500
1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160
270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312
811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319
973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050
42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768
1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009
970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104
1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614
773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282
1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009
1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008
1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008
500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000
1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349
312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276
1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126
1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314
768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164
1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44
1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239
614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998
1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008
1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047
1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037
1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009
1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998
349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002
276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998
126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998
1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205
164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997
44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998
239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276
998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740
1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992
1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971
1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808
1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276
998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009
1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000
998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277
998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315
1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008
997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430
998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500
276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009
740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850
992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855
