0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690
1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008
1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156
973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008
9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008
1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008
1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613
1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971
971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201
1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000
1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690
960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165
1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157
79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009
1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238
1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008
1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009
235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935
1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812
48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008
733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008
1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423
1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009
1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845
1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233
660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269
660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306
660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465
4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008
810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773
1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615
1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276
1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221
49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195
922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3
884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236
690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845
1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008
156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882
1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971
1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008
1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065
613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734
971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009
201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080
1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009
690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238
1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883
157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883
1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385
238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037
1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008
1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008
935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345
812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4
1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009
1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165
423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974
1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165
845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575
233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194
269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008
306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971
465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41
1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312
773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474
615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735
276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009
1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275
195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773
3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035
236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426
845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885
1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314
882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923
971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162
1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885
1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388
734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122
1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035
1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276
1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283
238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884
883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971
883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008
1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234
1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345
1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008
1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167
345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268
4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009
1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043
1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367
974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429
165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122
575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502
194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206
1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126
971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505
41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000
312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806
1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307
735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347
1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126
275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276
773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359
1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773
1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009
885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921
314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267
923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584
162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52
885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008
1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267
122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395
1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187
276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200
1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009
884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009
971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233
1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162
234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008
345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652
1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348
167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268
268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583
