0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81
1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242
1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009
504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160
5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157
1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008
1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008
971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471
879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269
1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008
1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008
349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008
1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157
613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158
1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239
857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819
236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151
1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998
201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307
1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008
1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009
275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008
1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270
157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811
1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973
81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42
1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117
1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970
1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309
157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773
1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009
1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009
1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009
269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500
1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160
1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312
1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319
157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050
158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768
239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009
819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104
1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614
998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282
1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009
1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008
1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008
1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000
270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349
811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276
973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126
42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314
1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164
970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44
1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239
773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998
1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008
1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047
1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037
500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009
1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998
312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002
1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998
1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998
768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205
1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997
1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998
614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276
1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740
1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992
1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971
1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808
1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276
349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009
276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000
126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277
1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315
164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008
44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430
239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500
998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009
1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850
1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855
1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314
1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231
998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117
1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234
998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009
998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009
1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128
997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009
998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233
276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276
740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008
992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009
971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009
808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167
276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201
1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009
1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119
1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845
315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923
1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193
1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88
500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316
1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009
850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971
855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232
314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276
231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009
117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424
234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238
1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352
1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236
1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008
1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009
233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396
276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277
1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226
1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773
1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008
167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692
201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001
1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162
119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997
845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276
923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48
193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394
88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008
316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009
1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314
971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009
232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4
276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009
1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244
1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244
238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001
352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001
1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236
1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442
1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614
1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165
277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971
1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164
773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308
1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001
692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009
1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809
162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276
997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129
1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008
48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276
1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276
1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035
1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850
314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001
1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43
4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197
1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117
1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119
1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117
1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280
1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42
236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807
1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117
614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813
1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117
971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307
1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545
308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388
1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158
1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80
