0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280
1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42
308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807
1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117
1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813
809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117
276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307
1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545
1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388
276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158
276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80
1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008
850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008
1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466
43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971
197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009
117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205
1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168
117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009
1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849
42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276
807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42
117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423
813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282
117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42
307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043
545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166
1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009
158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243
80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243
1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307
1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203
466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224
971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008
1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312
1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224
168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262
1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344
849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774
276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971
42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276
423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276
1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008
42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847
1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970
1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030
1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12
1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008
1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276
307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809
203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849
1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344
1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269
312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307
1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845
1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307
344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307,307
774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307,307,307
971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037
276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037,269
276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037,269,923
1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037,269,923,971
847,970,1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037,269,923,971,345
970,1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037,269,923,971,345,345
1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037,269,923,971,345,345,345
12,1008,276,809,849,344,269,307,845,307,307,307,1037,269,923,971,345,345,345,345
1008,276,809,849,344,269,307,845,307,307,307,1037,269,923,971,345,345,345,345,345
276,809,849,344,269,307,845,307,307,307,1037,269,923,971,345,345,345,345,345,306
809,849,344,269,307,845,307,307,307,1037,269,923,971,345,345,345,345,345,306,306
849,344,269,307,845,307,307,307,1037,269,923,971,345,345,345,345,345,306,306,769
344,269,307,845,307,307,307,1037,269,923,971,345,345,345,345,345,306,306,769,845
269,307,845,307,307,307,1037,269,923,971,345,345,345,345,345,306,306,769,845,971
307,845,307,307,307,1037,269,923,971,345,345,345,345,345,306,306,769,845,971,269
845,307,307,307,1037,269,923,971,345,345,345,345,345,306,306,769,845,971,269,269
307,307,307,1037,269,923,971,345,345,345,345,345,306,306,769,845,971,269,269,269
307,307,1037,269,923,971,345,345,345,345,345,306,306,769,845,971,269,269,269,269
307,1037,269,923,971,345,345,345,345,345,306,306,769,845,971,269,269,269,269,269
1037,269,923,971,345,345,345,345,345,306,306,769,845,971,269,269,269,269,269,307
269,923,971,345,345,345,345,345,306,306,769,845,971,269,269,269,269,269,307,124
923,971,345,345,345,345,345,306,306,769,845,971,269,269,269,269,269,307,124,884
971,345,345,345,345,345,306,306,769,845,971,269,269,269,269,269,307,124,884,194
345,345,345,345,345,306,306,769,845,971,269,269,269,269,269,307,124,884,194,306
345,345,345,345,306,306,769,845,971,269,269,269,269,269,307,124,884,194,306,307
345,345,345,306,306,769,845,971,269,269,269,269,269,307,124,884,194,306,307,307
345,345,306,306,769,845,971,269,269,269,269,269,307,124,884,194,306,307,307,307
345,306,306,769,845,971,269,269,269,269,269,307,124,884,194,306,307,307,307,307
306,306,769,845,971,269,269,269,269,269,307,124,884,194,306,307,307,307,307,460
306,769,845,971,269,269,269,269,269,307,124,884,194,306,307,307,307,307,460,460
769,845,971,269,269,269,269,269,307,124,884,194,306,307,307,307,307,460,460,307
845,971,269,269,269,269,269,307,124,884,194,306,307,307,307,307,460,460,307,307
971,269,269,269,269,269,307,124,884,194,306,307,307,307,307,460,460,307,307,307
269,269,269,269,269,307,124,884,194,306,307,307,307,307,460,460,307,307,307,307
269,269,269,269,307,124,884,194,306,307,307,307,307,460,460,307,307,307,307,307
269,269,269,307,124,884,194,306,307,307,307,307,460,460,307,307,307,307,307,307
269,269,307,124,884,194,306,307,307,307,307,460,460,307,307,307,307,307,307,307
269,307,124,884,194,306,307,307,307,307,460,460,307,307,307,307,307,307,307,307
307,124,884,194,306,307,307,307,307,460,460,307,307,307,307,307,307,307,307,845
124,884,194,306,307,307,307,307,460,460,307,307,307,307,307,307,307,307,845,307
884,194,306,307,307,307,307,460,460,307,307,307,307,307,307,307,307,845,307,307
194,306,307,307,307,307,460,460,307,307,307,307,307,307,307,307,845,307,307,1008
306,307,307,307,307,460,460,307,307,307,307,307,307,307,307,845,307,307,1008,275
307,307,307,307,460,460,307,307,307,307,307,307,307,307,845,307,307,1008,275,79
307,307,307,460,460,307,307,307,307,307,307,307,307,845,307,307,1008,275,79,79
307,307,460,460,307,307,307,307,307,307,307,307,845,307,307,1008,275,79,79,117
307,460,460,307,307,307,307,307,307,307,307,845,307,307,1008,275,79,79,117,1008
460,460,307,307,307,307,307,307,307,307,845,307,307,1008,275,79,79,117,1008,269
460,307,307,307,307,307,307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232
307,307,307,307,307,307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313
307,307,307,307,307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186
307,307,307,307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930
307,307,307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186
307,307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51
307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968
307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008
307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935
845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009
307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037
307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281
1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346
275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009
79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808
79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89
117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614
1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809
269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848
1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808
1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808,808
1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808,808,808
930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808,808,808,808
1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808,808,808,808,770
51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808,808,808,808,770,808
968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808,808,808,808,770,808,1009
1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808,808,808,808,770,808,1009,1008
935,1009,1037,1281,346,1009,808,89,614,809,848,808,808,808,808,770,808,1009,1008,1009
1009,1037,1281,346,1009,808,89,614,809,848,808,808,808,808,770,808,1009,1008,1009,1008
1037,1281,346,1009,808,89,614,809,848,808,808,808,808,770,808,1009,1008,1009,1008,999
1281,346,1009,808,89,614,809,848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008
346,1009,808,89,614,809,848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009
1009,808,89,614,809,848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734
808,89,614,809,848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042
89,614,809,848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180
614,809,848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205
809,848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009
848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118
808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812
808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186
808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239
808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620
770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162
808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242
1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155
1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236
1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009
1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009,1009
999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009,1009,79
1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009,1009,79,614
1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009,1009,79,614,276
734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009,1009,79,614,276,315
1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009,1009,79,614,276,315,239
1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009,1009,79,614,276,315,239,1008
1205,1009,1118,812,1186,239,620,162,242,155,1236,1009,1009,79,614,276,315,239,1008,173
1009,1118,812,1186,239,620,162,242,155,1236,1009,1009,79,614,276,315,239,1008,173,239
1118,812,1186,239,620,162,242,155,1236,1009,1009,79,614,276,315,239,1008,173,239,579
812,1186,239,620,162,242,155,1236,1009,1009,79,614,276,315,239,1008,173,239,579,971
1186,239,620,162,242,155,1236,1009,1009,79,614,276,315,239,1008,173,239,579,971,1008
239,620,162,242,155,1236,1009,1009,79,614,276,315,239,1008,173,239,579,971,1008,970
620,162,242,155,1236,1009,1009,79,614,276,315,239,1008,173,239,579,971,1008,970,127
162,242,155,1236,1009,1009,79,614,276,315,239,1008,173,239,579,971,1008,970,127,1008
242,155,1236,1009,1009,79,614,276,315,239,1008,173,239,579,971,1008,970,127,1008,1009
155,1236,1009,1009,79,614,276,315,239,1008,173,239,579,971,1008,970,127,1008,1009,1466
1236,1009,1009,79,614,276,315,239,1008,173,239,579,971,1008,970,127,1008,1009,1466,1009
1009,1009,79,614,276,315,239,1008,173,239,579,971,1008,970,127,1008,1009,1466,1009,1008
1009,79,614,276,315,239,1008,173,239,579,971,1008,970,127,1008,1009,1466,1009,1008,462
79,614,276,315,239,1008,173,239,579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009
614,276,315,239,1008,173,239,579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165
276,315,239,1008,173,239,579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43
315,239,1008,173,239,579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508
239,1008,173,239,579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009
1008,173,239,579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998
173,239,579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009
239,579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008
579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008
971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008
1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540
970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407
127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384
1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925
1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53
1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037
1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407
1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313
462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313,691
1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313,691,50
165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313,691,50,1087
43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313,691,50,1087,1009
1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313,691,50,1087,1009,1009
1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313,691,50,1087,1009,1009,1029
998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313,691,50,1087,1009,1009,1029,736
1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313,691,50,1087,1009,1009,1029,736,313
1008,1008,1008,540,1407,384,925,53,1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028
1008,1008,540,1407,384,925,53,1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028,345
1008,540,1407,384,925,53,1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028,345,1009
540,1407,384,925,53,1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028,345,1009,354
1407,384,925,53,1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508
384,925,53,1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356
925,53,1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808
53,1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035
1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009
1407,313,691,50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352
313,691,50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008
691,50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349
50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104
1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509
1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509
1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009
1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971
736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972
313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972
1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846
345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773
1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773,241
354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773,241,45
1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773,241,45,3
1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773,241,45,3,971
808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773,241,45,3,971,124
1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773,241,45,3,971,124,774
1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773,241,45,3,971,124,774,881
1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773,241,45,3,971,124,774,881,970
1008,1349,1104,1509,1509,1009,971,972,972,846,773,241,45,3,971,124,774,881,970,81
1349,1104,1509,1509,1009,971,972,972,846,773,241,45,3,971,124,774,881,970,81,1009
1104,1509,1509,1009,971,972,972,846,773,241,45,3,971,124,774,881,970,81,1009,352
1509,1509,1009,971,972,972,846,773,241,45,3,971,124,774,881,970,81,1009,352,1032
1509,1009,971,972,972,846,773,241,45,3,971,124,774,881,970,81,1009,352,1032,1009
