0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112
81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193
737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888
1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78
857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316
1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009
884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347
691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971
277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886
1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009
1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971
1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276
1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971
1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971
1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008
239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049
159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008
1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768
737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805
1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806
1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768
958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806
1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971
1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259
812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009
1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739
883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855
1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009
811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203
971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583
971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118
238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2
384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008
1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275
193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652
888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658
78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276
316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009
1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849
347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359
971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970
886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423
1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819
971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276
276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009
971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350
971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008
1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970
1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971
1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276
768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857
805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314
806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15
768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995
806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164
971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000
1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000
1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276
739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971
855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009
1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883
203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236
583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009
1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504
2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276
1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035
275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009
652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032
658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035
276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41
1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314
849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396
1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008
970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504
423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5
819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073
276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035
1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971
350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879
1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009
970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152
971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349
276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009
857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613
314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009
15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857
995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236
164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035
1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201
1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086
276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009
971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275
1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009
883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157
236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280
1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81
504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242
276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009
1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160
1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157
1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008
1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008
41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471
314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269
1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008
1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008
504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008
5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157
1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158
1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239
971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819
879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151
1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998
1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307
349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008
1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009
613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008
1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270
857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811
236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973
1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42
201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117
1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970
1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309
275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773
1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009
157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009
1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009
81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500
1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160
1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312
1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319
157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050
1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768
