0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008
52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973
1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008
267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000
1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812
1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008
200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231
1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206
1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276
233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008
162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046
1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89
652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269
1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735
268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968
583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621
1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312
1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124
1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241
80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008
577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008
1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268
1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855
118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008
1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276
158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921
971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009
1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066
1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067
11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067
894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239
1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239,196
973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239,196,999
1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239,196,999,1029
1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239,196,999,1029,78
812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239,196,999,1029,78,1223
1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239,196,999,1029,78,1223,236
231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239,196,999,1029,78,1223,236,268
1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239,196,999,1029,78,1223,236,268,268
276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239,196,999,1029,78,1223,236,268,268,971
1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239,196,999,1029,78,1223,236,268,268,971,276
1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239,196,999,1029,78,1223,236,268,268,971,276,694
89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239,196,999,1029,78,1223,236,268,268,971,276,694,1205
269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239,196,999,1029,78,1223,236,268,268,971,276,694,1205,276
735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239,196,999,1029,78,1223,236,268,268,971,276,694,1205,276,1223
968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239,196,999,1029,78,1223,236,268,268,971,276,694,1205,276,1223,162
621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239,196,999,1029,78,1223,236,268,268,971,276,694,1205,276,1223,162,773
312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239,196,999,1029,78,1223,236,268,268,971,276,694,1205,276,1223,162,773,1008
124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239,196,999,1029,78,1223,236,268,268,971,276,694,1205,276,1223,162,773,1008,79
241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239,196,999,1029,78,1223,236,268,268,971,276,694,1205,276,1223,162,773,1008,79,971
1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239,196,999,1029,78,1223,236,268,268,971,276,694,1205,276,1223,162,773,1008,79,971,971
1008,268,855,1008,276,921,1009,1066,1067,1067,239,196,999,1029,78,1223,236,268,268,971,276,694,1205,276,1223,162,773,1008,79,971,971,203
268,855,1008,276,921,1009,1066,1067,1067,239,196,999,1029,78,1223,236,268,268,971,276,694,1205,276,1223,162,773,1008,79,971,971,203,970
855,1008,276,921,1009,1066,1067,1067,239,196,999,1029,78,1223,236,268,268,971,276,694,1205,276,1223,162,773,1008,79,971,971,203,970,1035
1008,276,921,1009,1066,1067,1067,239,196,999,1029,78,1223,236,268,268,971,276,694,1205,276,1223,162,773,1008,79,971,971,203,970,1035,463
276,921,1009,1066,1067,1067,239,196,999,1029,78,1223,236,268,268,971,276,694,1205,276,1223,162,773,1008,79,971,971,203,970,1035,463,125
921,1009,1066,1067,1067,239,196,999,1029,78,1223,236,268,268,971,276,694,1205,276,1223,162,773,1008,79,971,971,203,970,1035,463,125,575
1009,1066,1067,1067,239,196,999,1029,78,1223,236,268,268,971,276,694,1205,276,1223,162,773,1008,79,971,971,203,970,1035,463,125,575,857
1066,1067,1067,239,196,999,1029,78,1223,236,268,268,971,276,694,1205,276,1223,162,773,1008,79,971,971,203,970,1035,463,125,575,857,885
1067,1067,239,196,999,1029,78,1223,236,268,268,971,276,694,1205,276,1223,162,773,1008,79,971,971,203,970,1035,463,125,575,857,885,884
1067,239,196,999,1029,78,1223,236,268,268,971,276,694,1205,276,1223,162,773,1008,79,971,971,203,970,1035,463,125,575,857,885,884,960
239,196,999,1029,78,1223,236,268,268,971,276,694,1205,276,1223,162,773,1008,79,971,971,203,970,1035,463,125,575,857,885,884,960,462
196,999,1029,78,1223,236,268,268,971,276,694,1205,276,1223,162,773,1008,79,971,971,203,970,1035,463,125,575,857,885,884,960,462,346
999,1029,78,1223,236,268,268,971,276,694,1205,276,1223,162,773,1008,79,971,971,203,970,1035,463,125,575,857,885,884,960,462,346,970
1029,78,1223,236,268,268,971,276,694,1205,276,1223,162,773,1008,79,971,971,203,970,1035,463,125,575,857,885,884,960,462,346,970,543
78,1223,236,268,268,971,276,694,1205,276,1223,162,773,1008,79,971,971,203,970,1035,463,125,575,857,885,884,960,462,346,970,543,236
1223,236,268,268,971,276,694,1205,276,1223,162,773,1008,79,971,971,203,970,1035,463,125,575,857,885,884,960,462,346,970,543,236,1008
236,268,268,971,276,694,1205,276,1223,162,773,1008,79,971,971,203,970,1035,463,125,575,857,885,884,960,462,346,970,543,236,1008,1120
268,268,971,276,694,1205,276,1223,162,773,1008,79,971,971,203,970,1035,463,125,575,857,885,884,960,462,346,970,543,236,1008,1120,1034
268,971,276,694,1205,276,1223,162,773,1008,79,971,971,203,970,1035,463,125,575,857,885,884,960,462,346,970,543,236,1008,1120,1034,1035
971,276,694,1205,276,1223,162,773,1008,79,971,971,203,970,1035,463,125,575,857,885,884,960,462,346,970,543,236,1008,1120,1034,1035,1008
276,694,1205,276,1223,162,773,1008,79,971,971,203,970,1035,463,125,575,857,885,884,960,462,346,970,543,236,1008,1120,1034,1035,1008,971
694,1205,276,1223,162,773,1008,79,971,971,203,970,1035,463,125,575,857,885,884,960,462,346,970,543,236,1008,1120,1034,1035,1008,971,49
1205,276,1223,162,773,1008,79,971,971,203,970,1035,463,125,575,857,885,884,960,462,346,970,543,236,1008,1120,1034,1035,1008,971,49,157
276,1223,162,773,1008,79,971,971,203,970,1035,463,125,575,857,885,884,960,462,346,970,543,236,1008,1120,1034,1035,1008,971,49,157,267
1223,162,773,1008,79,971,971,203,970,1035,463,125,575,857,885,884,960,462,346,970,543,236,1008,1120,1034,1035,1008,971,49,157,267,267
162,773,1008,79,971,971,203,970,1035,463,125,575,857,885,884,960,462,346,970,543,236,1008,1120,1034,1035,1008,971,49,157,267,267,4
773,1008,79,971,971,203,970,1035,463,125,575,857,885,884,960,462,346,970,543,236,1008,1120,1034,1035,1008,971,49,157,267,267,4,268
1008,79,971,971,203,970,1035,463,125,575,857,885,884,960,462,346,970,543,236,1008,1120,1034,1035,1008,971,49,157,267,267,4,268,1008
79,971,971,203,970,1035,463,125,575,857,885,884,960,462,346,970,543,236,1008,1120,1034,1035,1008,971,49,157,267,267,4,268,1008,268
971,971,203,970,1035,463,125,575,857,885,884,960,462,346,970,543,236,1008,1120,1034,1035,1008,971,49,157,267,267,4,268,1008,268,11
971,203,970,1035,463,125,575,857,885,884,960,462,346,970,543,236,1008,1120,1034,1035,1008,971,49,157,267,267,4,268,1008,268,11,1443
203,970,1035,463,125,575,857,885,884,960,462,346,970,543,236,1008,1120,1034,1035,1008,971,49,157,267,267,4,268,1008,268,11,1443,970
970,1035,463,125,575,857,885,884,960,462,346,970,543,236,1008,1120,1034,1035,1008,971,49,157,267,267,4,268,1008,268,11,1443,970,197
1035,463,125,575,857,885,884,960,462,346,970,543,236,1008,1120,1034,1035,1008,971,49,157,267,267,4,268,1008,268,11,1443,970,197,429
463,125,575,857,885,884,960,462,346,970,543,236,1008,1120,1034,1035,1008,971,49,157,267,267,4,268,1008,268,11,1443,970,197,429,389
125,575,857,885,884,960,462,346,970,543,236,1008,1120,1034,1035,1008,971,49,157,267,267,4,268,1008,268,11,1443,970,197,429,389,167
575,857,885,884,960,462,346,970,543,236,1008,1120,1034,1035,1008,971,49,157,267,267,4,268,1008,268,11,1443,970,197,429,389,167,1008
857,885,884,960,462,346,970,543,236,1008,1120,1034,1035,1008,971,49,157,267,267,4,268,1008,268,11,1443,970,197,429,389,167,1008,50
885,884,960,462,346,970,543,236,1008,1120,1034,1035,1008,971,49,157,267,267,4,268,1008,268,11,1443,970,197,429,389,167,1008,50,690
884,960,462,346,970,543,236,1008,1120,1034,1035,1008,971,49,157,267,267,4,268,1008,268,11,1443,970,197,429,389,167,1008,50,690,736
960,462,346,970,543,236,1008,1120,1034,1035,1008,971,49,157,267,267,4,268,1008,268,11,1443,970,197,429,389,167,1008,50,690,736,1049
462,346,970,543,236,1008,1120,1034,1035,1008,971,49,157,267,267,4,268,1008,268,11,1443,970,197,429,389,167,1008,50,690,736,1049,1434
346,970,543,236,1008,1120,1034,1035,1008,971,49,157,267,267,4,268,1008,268,11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233
970,543,236,1008,1120,1034,1035,1008,971,49,157,267,267,4,268,1008,268,11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008
543,236,1008,1120,1034,1035,1008,971,49,157,267,267,4,268,1008,268,11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79
236,1008,1120,1034,1035,1008,971,49,157,267,267,4,268,1008,268,11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885
1008,1120,1034,1035,1008,971,49,157,267,267,4,268,1008,268,11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884
1120,1034,1035,1008,971,49,157,267,267,4,268,1008,268,11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000
1034,1035,1008,971,49,157,267,267,4,268,1008,268,11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009
1035,1008,971,49,157,267,267,4,268,1008,268,11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120
1008,971,49,157,267,267,4,268,1008,268,11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472
971,49,157,267,267,4,268,1008,268,11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009
49,157,267,267,4,268,1008,268,11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157
157,267,267,4,268,1008,268,11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884
267,267,4,268,1008,268,11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278
267,4,268,1008,268,11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885
4,268,1008,268,11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884
268,1008,268,11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885
1008,268,11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884
268,11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310
11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845
1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268
970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008
197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009
429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113
389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202
167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194
1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276
50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693
690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125
736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698
1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888
1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008
233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008
1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009
79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037
885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812
884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191
1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030
1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118
120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461
1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009
1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009
157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308
884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009
278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267
885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970
884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162
885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162,82
884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162,82,613
1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162,82,613,1009
845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162,82,613,1009,1030
268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162,82,613,1009,1030,990
1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162,82,613,1009,1030,990,971
1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162,82,613,1009,1030,990,971,998
1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162,82,613,1009,1030,990,971,998,267
202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162,82,613,1009,1030,990,971,998,267,156
