0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1471,156,812,971,275,853,159,387,970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009
156,812,971,275,853,159,387,970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009
812,971,275,853,159,387,970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883
971,275,853,159,387,970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77
275,853,159,387,970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918
853,159,387,970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277
159,387,970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156
387,970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037
970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009
931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195
971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237
277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009
1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308
276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217
659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009
230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970
1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008
1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329
1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81
730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009
1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276
1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008
883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231
77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008
918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846
1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971
156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461
1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461
1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358
195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008
1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009
1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009
308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270
1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461
1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461
970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237
1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237,276
1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237,276,52
81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034
1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11
276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009
1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200
231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347
1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347,425
846,971,461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347,425,1001
971,461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347,425,1001,3
461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347,425,1001,3,276
461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347,425,1001,3,276,845
1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352
1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008
1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239
1009,270,461,461,237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734
270,461,461,237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009
461,461,237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009
461,237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884
237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008
276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83
52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313
1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885
11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655
1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277
200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971
1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655
425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971
1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322
3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008
276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849
845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318
352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423
1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539
239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773
734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189
1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196
1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009
884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971
1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156
83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971
313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971
885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125
655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879
1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009
971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87
655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005
971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971
1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691
1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275
849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048
1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737
423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81
539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737
773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009
1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857
196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276
1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884
971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691
156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277
971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041
971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264
125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048
879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010
1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011
87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008
1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239
971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159
691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009
275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737
1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011
737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008
81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958
737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009
1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087
857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812
1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000
884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883
691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241
277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811
1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971
1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971
1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238
1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384
1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112
1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193
239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888
159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78
1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316
737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009
1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347
1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971
958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886
1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009
1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971
812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276
1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971
883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971
1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008
811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049
971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008
971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768
238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805
384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806
1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768
193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806
888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971
78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259
316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009
1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739
347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855
971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009
886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203
1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583
971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118
276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2
971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008
971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275
1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652
1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658
1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276
768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009
805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849
806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359
768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970
806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423
971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819
1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276
1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009
739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350
855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008
1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970
203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971
583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276
1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857
2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314
1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15
275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995
652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164
658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000
276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000
1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276
849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971
1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009
970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883
423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236
819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009
276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504
1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276
350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035
1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009
970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032
971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035
276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41
857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314
314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396
15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008
995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504
164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5
1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073
1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035
276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971
971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879
1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009
883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152
236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349
1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009
504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613
276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009
1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857
1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236
1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035
1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201
41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086
314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009
1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275
1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009
504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157
5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280
1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81
1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242
971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009
879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160
