0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345
1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4
935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009
812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165
1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974
1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165
423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575
1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194
845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008
233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971
269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41
306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312
465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474
1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735
773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009
615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275
276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773
1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035
195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426
3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885
236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314
845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923
1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162
882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885
971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388
1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122
1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035
734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276
1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283
1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884
1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971
238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008
883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234
883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345
1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008
1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167
1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268
1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009
345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043
4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367
1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429
1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122
974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502
165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206
575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126
194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505
1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000
971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806
41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307
312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347
1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126
735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276
1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359
275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773
773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009
1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921
1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267
885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584
314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52
923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008
162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267
885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395
1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187
122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200
1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009
276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009
1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233
884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162
971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008
1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652
234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348
345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268
1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583
167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113
268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011
1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008
1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80
1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577
1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188
122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042
502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118
1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009
126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158
505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971
1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073
806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441
307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11
347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894
1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008
276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973
1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008
773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000
1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812
921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008
267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231
584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206
52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276
1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008
267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046
1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89
1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269
200,1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735
1009,1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968
1009,233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621
233,162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312
162,1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124
1008,652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241
652,1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008
1348,268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008
268,583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268
583,1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855
1113,1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008
1011,1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276
1008,80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921
80,577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009
577,1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066
1188,1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067
1042,118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067
118,1009,158,971,1073,1441,11,894,1008,973,1008,1000,812,1008,231,1206,276,1008,1046,89,269,735,968,621,312,124,241,1008,1008,268,855,1008,276,921,1009,1066,1067,1067,239
