0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1008,276,809,849,344,269,307,845,307,307,307,1037,269,923,971,345
276,809,849,344,269,307,845,307,307,307,1037,269,923,971,345,345
809,849,344,269,307,845,307,307,307,1037,269,923,971,345,345,345
849,344,269,307,845,307,307,307,1037,269,923,971,345,345,345,345
344,269,307,845,307,307,307,1037,269,923,971,345,345,345,345,345
269,307,845,307,307,307,1037,269,923,971,345,345,345,345,345,306
307,845,307,307,307,1037,269,923,971,345,345,345,345,345,306,306
845,307,307,307,1037,269,923,971,345,345,345,345,345,306,306,769
307,307,307,1037,269,923,971,345,345,345,345,345,306,306,769,845
307,307,1037,269,923,971,345,345,345,345,345,306,306,769,845,971
307,1037,269,923,971,345,345,345,345,345,306,306,769,845,971,269
1037,269,923,971,345,345,345,345,345,306,306,769,845,971,269,269
269,923,971,345,345,345,345,345,306,306,769,845,971,269,269,269
923,971,345,345,345,345,345,306,306,769,845,971,269,269,269,269
971,345,345,345,345,345,306,306,769,845,971,269,269,269,269,269
345,345,345,345,345,306,306,769,845,971,269,269,269,269,269,307
345,345,345,345,306,306,769,845,971,269,269,269,269,269,307,124
345,345,345,306,306,769,845,971,269,269,269,269,269,307,124,884
345,345,306,306,769,845,971,269,269,269,269,269,307,124,884,194
345,306,306,769,845,971,269,269,269,269,269,307,124,884,194,306
306,306,769,845,971,269,269,269,269,269,307,124,884,194,306,307
306,769,845,971,269,269,269,269,269,307,124,884,194,306,307,307
769,845,971,269,269,269,269,269,307,124,884,194,306,307,307,307
845,971,269,269,269,269,269,307,124,884,194,306,307,307,307,307
971,269,269,269,269,269,307,124,884,194,306,307,307,307,307,460
269,269,269,269,269,307,124,884,194,306,307,307,307,307,460,460
269,269,269,269,307,124,884,194,306,307,307,307,307,460,460,307
269,269,269,307,124,884,194,306,307,307,307,307,460,460,307,307
269,269,307,124,884,194,306,307,307,307,307,460,460,307,307,307
269,307,124,884,194,306,307,307,307,307,460,460,307,307,307,307
307,124,884,194,306,307,307,307,307,460,460,307,307,307,307,307
124,884,194,306,307,307,307,307,460,460,307,307,307,307,307,307
884,194,306,307,307,307,307,460,460,307,307,307,307,307,307,307
194,306,307,307,307,307,460,460,307,307,307,307,307,307,307,307
306,307,307,307,307,460,460,307,307,307,307,307,307,307,307,845
307,307,307,307,460,460,307,307,307,307,307,307,307,307,845,307
307,307,307,460,460,307,307,307,307,307,307,307,307,845,307,307
307,307,460,460,307,307,307,307,307,307,307,307,845,307,307,1008
307,460,460,307,307,307,307,307,307,307,307,845,307,307,1008,275
460,460,307,307,307,307,307,307,307,307,845,307,307,1008,275,79
460,307,307,307,307,307,307,307,307,845,307,307,1008,275,79,79
307,307,307,307,307,307,307,307,845,307,307,1008,275,79,79,117
307,307,307,307,307,307,307,845,307,307,1008,275,79,79,117,1008
307,307,307,307,307,307,845,307,307,1008,275,79,79,117,1008,269
307,307,307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232
307,307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313
307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186
307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930
307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186
845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51
307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968
307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008
1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935
275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009
79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037
79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281
117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346
1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009
269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808
1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89
1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614
1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809
930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848
1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808
51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808,808
968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808,808,808
1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808,808,808,808
935,1009,1037,1281,346,1009,808,89,614,809,848,808,808,808,808,770
1009,1037,1281,346,1009,808,89,614,809,848,808,808,808,808,770,808
1037,1281,346,1009,808,89,614,809,848,808,808,808,808,770,808,1009
1281,346,1009,808,89,614,809,848,808,808,808,808,770,808,1009,1008
346,1009,808,89,614,809,848,808,808,808,808,770,808,1009,1008,1009
1009,808,89,614,809,848,808,808,808,808,770,808,1009,1008,1009,1008
808,89,614,809,848,808,808,808,808,770,808,1009,1008,1009,1008,999
89,614,809,848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008
614,809,848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009
809,848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734
848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042
808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180
808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205
808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009
808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118
770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812
808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186
1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239
1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620
1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162
1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242
999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155
1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236
1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009
734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009,1009
1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009,1009,79
1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009,1009,79,614
1205,1009,1118,812,1186,239,620,162,242,155,1236,1009,1009,79,614,276
1009,1118,812,1186,239,620,162,242,155,1236,1009,1009,79,614,276,315
1118,812,1186,239,620,162,242,155,1236,1009,1009,79,614,276,315,239
812,1186,239,620,162,242,155,1236,1009,1009,79,614,276,315,239,1008
1186,239,620,162,242,155,1236,1009,1009,79,614,276,315,239,1008,173
239,620,162,242,155,1236,1009,1009,79,614,276,315,239,1008,173,239
620,162,242,155,1236,1009,1009,79,614,276,315,239,1008,173,239,579
162,242,155,1236,1009,1009,79,614,276,315,239,1008,173,239,579,971
242,155,1236,1009,1009,79,614,276,315,239,1008,173,239,579,971,1008
155,1236,1009,1009,79,614,276,315,239,1008,173,239,579,971,1008,970
1236,1009,1009,79,614,276,315,239,1008,173,239,579,971,1008,970,127
1009,1009,79,614,276,315,239,1008,173,239,579,971,1008,970,127,1008
1009,79,614,276,315,239,1008,173,239,579,971,1008,970,127,1008,1009
79,614,276,315,239,1008,173,239,579,971,1008,970,127,1008,1009,1466
614,276,315,239,1008,173,239,579,971,1008,970,127,1008,1009,1466,1009
276,315,239,1008,173,239,579,971,1008,970,127,1008,1009,1466,1009,1008
315,239,1008,173,239,579,971,1008,970,127,1008,1009,1466,1009,1008,462
239,1008,173,239,579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009
1008,173,239,579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165
173,239,579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43
239,579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508
579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009
971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998
1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009
970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008
127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008
1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008
1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540
1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407
1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384
1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925
462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53
1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037
165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407
43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313
1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313,691
1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313,691,50
998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313,691,50,1087
1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313,691,50,1087,1009
1008,1008,1008,540,1407,384,925,53,1037,1407,313,691,50,1087,1009,1009
1008,1008,540,1407,384,925,53,1037,1407,313,691,50,1087,1009,1009,1029
1008,540,1407,384,925,53,1037,1407,313,691,50,1087,1009,1009,1029,736
540,1407,384,925,53,1037,1407,313,691,50,1087,1009,1009,1029,736,313
1407,384,925,53,1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028
384,925,53,1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028,345
925,53,1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028,345,1009
53,1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028,345,1009,354
1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508
1407,313,691,50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356
313,691,50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808
691,50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035
50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009
1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352
1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008
1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349
1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104
736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509
313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509
1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009
345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971
1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972
354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972
1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846
1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773
808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773,241
1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773,241,45
1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773,241,45,3
1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773,241,45,3,971
1008,1349,1104,1509,1509,1009,971,972,972,846,773,241,45,3,971,124
1349,1104,1509,1509,1009,971,972,972,846,773,241,45,3,971,124,774
1104,1509,1509,1009,971,972,972,846,773,241,45,3,971,124,774,881
1509,1509,1009,971,972,972,846,773,241,45,3,971,124,774,881,970
1509,1009,971,972,972,846,773,241,45,3,971,124,774,881,970,81
1009,971,972,972,846,773,241,45,3,971,124,774,881,970,81,1009
971,972,972,846,773,241,45,3,971,124,774,881,970,81,1009,352
972,972,846,773,241,45,3,971,124,774,881,970,81,1009,352,1032
972,846,773,241,45,3,971,124,774,881,970,81,1009,352,1032,1009
846,773,241,45,3,971,124,774,881,970,81,1009,352,1032,1009,125
773,241,45,3,971,124,774,881,970,81,1009,352,1032,1009,125,653
241,45,3,971,124,774,881,970,81,1009,352,1032,1009,125,653,1009
45,3,971,124,774,881,970,81,1009,352,1032,1009,125,653,1009,87
3,971,124,774,881,970,81,1009,352,1032,1009,125,653,1009,87,276
971,124,774,881,970,81,1009,352,1032,1009,125,653,1009,87,276,1040
124,774,881,970,81,1009,352,1032,1009,125,653,1009,87,276,1040,422
774,881,970,81,1009,352,1032,1009,125,653,1009,87,276,1040,422,1008
881,970,81,1009,352,1032,1009,125,653,1009,87,276,1040,422,1008,242
970,81,1009,352,1032,1009,125,653,1009,87,276,1040,422,1008,242,1008
81,1009,352,1032,1009,125,653,1009,87,276,1040,422,1008,242,1008,1514
1009,352,1032,1009,125,653,1009,87,276,1040,422,1008,242,1008,1514,1008
352,1032,1009,125,653,1009,87,276,1040,422,1008,242,1008,1514,1008,276
1032,1009,125,653,1009,87,276,1040,422,1008,242,1008,1514,1008,276,1311
1009,125,653,1009,87,276,1040,422,1008,242,1008,1514,1008,276,1311,1001
125,653,1009,87,276,1040,422,1008,242,1008,1514,1008,276,1311,1001,846
653,1009,87,276,1040,422,1008,242,1008,1514,1008,276,1311,1001,846,811
1009,87,276,1040,422,1008,242,1008,1514,1008,276,1311,1001,846,811,811
87,276,1040,422,1008,242,1008,1514,1008,276,1311,1001,846,811,811,1009
276,1040,422,1008,242,1008,1514,1008,276,1311,1001,846,811,811,1009,1220
1040,422,1008,242,1008,1514,1008,276,1311,1001,846,811,811,1009,1220,845
422,1008,242,1008,1514,1008,276,1311,1001,846,811,811,1009,1220,845,161
1008,242,1008,1514,1008,276,1311,1001,846,811,811,1009,1220,845,161,276
242,1008,1514,1008,276,1311,1001,846,811,811,1009,1220,845,161,276,968
1008,1514,1008,276,1311,1001,846,811,811,1009,1220,845,161,276,968,196
1514,1008,276,1311,1001,846,811,811,1009,1220,845,161,276,968,196,313
1008,276,1311,1001,846,811,811,1009,1220,845,161,276,968,196,313,970
276,1311,1001,846,811,811,1009,1220,845,161,276,968,196,313,970,200
1311,1001,846,811,811,1009,1220,845,161,276,968,196,313,970,200,42
1001,846,811,811,1009,1220,845,161,276,968,196,313,970,200,42,1142
846,811,811,1009,1220,845,161,276,968,196,313,970,200,42,1142,122
811,811,1009,1220,845,161,276,968,196,313,970,200,42,1142,122,1009
811,1009,1220,845,161,276,968,196,313,970,200,42,1142,122,1009,1008
1009,1220,845,161,276,968,196,313,970,200,42,1142,122,1009,1008,5
1220,845,161,276,968,196,313,970,200,42,1142,122,1009,1008,5,1009
845,161,276,968,196,313,970,200,42,1142,122,1009,1008,5,1009,694
161,276,968,196,313,970,200,42,1142,122,1009,1008,5,1009,694,314
276,968,196,313,970,200,42,1142,122,1009,1008,5,1009,694,314,1047
968,196,313,970,200,42,1142,122,1009,1008,5,1009,694,314,1047,1008
196,313,970,200,42,1142,122,1009,1008,5,1009,694,314,1047,1008,425
313,970,200,42,1142,122,1009,1008,5,1009,694,314,1047,1008,425,308
970,200,42,1142,122,1009,1008,5,1009,694,314,1047,1008,425,308,1002
200,42,1142,122,1009,1008,5,1009,694,314,1047,1008,425,308,1002,1183
42,1142,122,1009,1008,5,1009,694,314,1047,1008,425,308,1002,1183,662
1142,122,1009,1008,5,1009,694,314,1047,1008,425,308,1002,1183,662,1008
122,1009,1008,5,1009,694,314,1047,1008,425,308,1002,1183,662,1008,79
1009,1008,5,1009,694,314,1047,1008,425,308,1002,1183,662,1008,79,163
1008,5,1009,694,314,1047,1008,425,308,1002,1183,662,1008,79,163,1034
5,1009,694,314,1047,1008,425,308,1002,1183,662,1008,79,163,1034,1000
1009,694,314,1047,1008,425,308,1002,1183,662,1008,79,163,1034,1000,772
694,314,1047,1008,425,308,1002,1183,662,1008,79,163,1034,1000,772,1009
314,1047,1008,425,308,1002,1183,662,1008,79,163,1034,1000,772,1009,1009
1047,1008,425,308,1002,1183,662,1008,79,163,1034,1000,772,1009,1009,845
1008,425,308,1002,1183,662,1008,79,163,1034,1000,772,1009,1009,845,276
425,308,1002,1183,662,1008,79,163,1034,1000,772,1009,1009,845,276,1009
308,1002,1183,662,1008,79,163,1034,1000,772,1009,1009,845,276,1009,1128
1002,1183,662,1008,79,163,1034,1000,772,1009,1009,845,276,1009,1128,993
1183,662,1008,79,163,1034,1000,772,1009,1009,845,276,1009,1128,993,197
662,1008,79,163,1034,1000,772,1009,1009,845,276,1009,1128,993,197,1225
1008,79,163,1034,1000,772,1009,1009,845,276,1009,1128,993,197,1225,1035
79,163,1034,1000,772,1009,1009,845,276,1009,1128,993,197,1225,1035,241
163,1034,1000,772,1009,1009,845,276,1009,1128,993,197,1225,1035,241,653
1034,1000,772,1009,1009,845,276,1009,1128,993,197,1225,1035,241,653,389
1000,772,1009,1009,845,276,1009,1128,993,197,1225,1035,241,653,389,988
772,1009,1009,845,276,1009,1128,993,197,1225,1035,241,653,389,988,1009
1009,1009,845,276,1009,1128,993,197,1225,1035,241,653,389,988,1009,1275
1009,845,276,1009,1128,993,197,1225,1035,241,653,389,988,1009,1275,1182
845,276,1009,1128,993,197,1225,1035,241,653,389,988,1009,1275,1182,1008
276,1009,1128,993,197,1225,1035,241,653,389,988,1009,1275,1182,1008,1009
1009,1128,993,197,1225,1035,241,653,389,988,1009,1275,1182,1008,1009,1009
1128,993,197,1225,1035,241,653,389,988,1009,1275,1182,1008,1009,1009,812
993,197,1225,1035,241,653,389,988,1009,1275,1182,1008,1009,1009,812,164
197,1225,1035,241,653,389,988,1009,1275,1182,1008,1009,1009,812,164,1008
1225,1035,241,653,389,988,1009,1275,1182,1008,1009,1009,812,164,1008,1009
1035,241,653,389,988,1009,1275,1182,1008,1009,1009,812,164,1008,1009,1445
241,653,389,988,1009,1275,1182,1008,1009,1009,812,164,1008,1009,1445,990
653,389,988,1009,1275,1182,1008,1009,1009,812,164,1008,1009,1445,990,1009
389,988,1009,1275,1182,1008,1009,1009,812,164,1008,1009,1445,990,1009,971
988,1009,1275,1182,1008,1009,1009,812,164,1008,1009,1445,990,1009,971,767
1009,1275,1182,1008,1009,1009,812,164,1008,1009,1445,990,1009,971,767,1204
1275,1182,1008,1009,1009,812,164,1008,1009,1445,990,1009,971,767,1204,1009
1182,1008,1009,1009,812,164,1008,1009,1445,990,1009,971,767,1204,1009,1008
1008,1009,1009,812,164,1008,1009,1445,990,1009,971,767,1204,1009,1008,125
1009,1009,812,164,1008,1009,1445,990,1009,971,767,1204,1009,1008,125,1027
1009,812,164,1008,1009,1445,990,1009,971,767,1204,1009,1008,125,1027,1009
812,164,1008,1009,1445,990,1009,971,767,1204,1009,1008,125,1027,1009,163
164,1008,1009,1445,990,1009,971,767,1204,1009,1008,125,1027,1009,163,1367
1008,1009,1445,990,1009,971,767,1204,1009,1008,125,1027,1009,163,1367,739
1009,1445,990,1009,971,767,1204,1009,1008,125,1027,1009,163,1367,739,88
1445,990,1009,971,767,1204,1009,1008,125,1027,1009,163,1367,739,88,811
990,1009,971,767,1204,1009,1008,125,1027,1009,163,1367,739,88,811,924
1009,971,767,1204,1009,1008,125,1027,1009,163,1367,739,88,811,924,923
971,767,1204,1009,1008,125,1027,1009,163,1367,739,88,811,924,923,923
767,1204,1009,1008,125,1027,1009,163,1367,739,88,811,924,923,923,932
1204,1009,1008,125,1027,1009,163,1367,739,88,811,924,923,923,932,1039
1009,1008,125,1027,1009,163,1367,739,88,811,924,923,923,932,1039,1009
1008,125,1027,1009,163,1367,739,88,811,924,923,923,932,1039,1009,500
125,1027,1009,163,1367,739,88,811,924,923,923,932,1039,1009,500,769
1027,1009,163,1367,739,88,811,924,923,923,932,1039,1009,500,769,729
1009,163,1367,739,88,811,924,923,923,932,1039,1009,500,769,729,1009
163,1367,739,88,811,924,923,923,932,1039,1009,500,769,729,1009,1009
1367,739,88,811,924,923,923,932,1039,1009,500,769,729,1009,1009,1008
739,88,811,924,923,923,932,1039,1009,500,769,729,1009,1009,1008,1113
88,811,924,923,923,932,1039,1009,500,769,729,1009,1009,1008,1113,48
811,924,923,923,932,1039,1009,500,769,729,1009,1009,1008,1113,48,1009
924,923,923,932,1039,1009,500,769,729,1009,1009,1008,1113,48,1009,1009
923,923,932,1039,1009,500,769,729,1009,1009,1008,1113,48,1009,1009,701
923,932,1039,1009,500,769,729,1009,1009,1008,1113,48,1009,1009,701,1445
932,1039,1009,500,769,729,1009,1009,1008,1113,48,1009,1009,701,1445,276
1039,1009,500,769,729,1009,1009,1008,1113,48,1009,1009,701,1445,276,1103
1009,500,769,729,1009,1009,1008,1113,48,1009,1009,701,1445,276,1103,1032
500,769,729,1009,1009,1008,1113,48,1009,1009,701,1445,276,1103,1032,9
769,729,1009,1009,1008,1113,48,1009,1009,701,1445,276,1103,1032,9,195
729,1009,1009,1008,1113,48,1009,1009,701,1445,276,1103,1032,9,195,80
1009,1009,1008,1113,48,1009,1009,701,1445,276,1103,1032,9,195,80,884
1009,1008,1113,48,1009,1009,701,1445,276,1103,1032,9,195,80,884,1009
1008,1113,48,1009,1009,701,1445,276,1103,1032,9,195,80,884,1009,1009
