0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
79,1009,971,813,1075,735,971,89,239,120,1009,1087,1008,1008,159,1223,239,1032
1009,971,813,1075,735,971,89,239,120,1009,1087,1008,1008,159,1223,239,1032,660
971,813,1075,735,971,89,239,120,1009,1087,1008,1008,159,1223,239,1032,660,813
813,1075,735,971,89,239,120,1009,1087,1008,1008,159,1223,239,1032,660,813,660
1075,735,971,89,239,120,1009,1087,1008,1008,159,1223,239,1032,660,813,660,276
735,971,89,239,120,1009,1087,1008,1008,159,1223,239,1032,660,813,660,276,660
971,89,239,120,1009,1087,1008,1008,159,1223,239,1032,660,813,660,276,660,1009
89,239,120,1009,1087,1008,1008,159,1223,239,1032,660,813,660,276,660,1009,1008
239,120,1009,1087,1008,1008,159,1223,239,1032,660,813,660,276,660,1009,1008,1008
120,1009,1087,1008,1008,159,1223,239,1032,660,813,660,276,660,1009,1008,1008,314
1009,1087,1008,1008,159,1223,239,1032,660,813,660,276,660,1009,1008,1008,314,1282
1087,1008,1008,159,1223,239,1032,660,813,660,276,660,1009,1008,1008,314,1282,1009
1008,1008,159,1223,239,1032,660,813,660,276,660,1009,1008,1008,314,1282,1009,972
1008,159,1223,239,1032,660,813,660,276,660,1009,1008,1008,314,1282,1009,972,1009
159,1223,239,1032,660,813,660,276,660,1009,1008,1008,314,1282,1009,972,1009,233
1223,239,1032,660,813,660,276,660,1009,1008,1008,314,1282,1009,972,1009,233,232
239,1032,660,813,660,276,660,1009,1008,1008,314,1282,1009,972,1009,233,232,814
1032,660,813,660,276,660,1009,1008,1008,314,1282,1009,972,1009,233,232,814,1468
660,813,660,276,660,1009,1008,1008,314,1282,1009,972,1009,233,232,814,1468,1008
813,660,276,660,1009,1008,1008,314,1282,1009,972,1009,233,232,814,1468,1008,126
660,276,660,1009,1008,1008,314,1282,1009,972,1009,233,232,814,1468,1008,126,1008
276,660,1009,1008,1008,314,1282,1009,972,1009,233,232,814,1468,1008,126,1008,276
660,1009,1008,1008,314,1282,1009,972,1009,233,232,814,1468,1008,126,1008,276,1009
1009,1008,1008,314,1282,1009,972,1009,233,232,814,1468,1008,126,1008,276,1009,971
1008,1008,314,1282,1009,972,1009,233,232,814,1468,1008,126,1008,276,1009,971,971
1008,314,1282,1009,972,1009,233,232,814,1468,1008,126,1008,276,1009,971,971,971
314,1282,1009,972,1009,233,232,814,1468,1008,126,1008,276,1009,971,971,971,1011
1282,1009,972,1009,233,232,814,1468,1008,126,1008,276,1009,971,971,971,1011,315
1009,972,1009,233,232,814,1468,1008,126,1008,276,1009,971,971,971,1011,315,778
972,1009,233,232,814,1468,1008,126,1008,276,1009,971,971,971,1011,315,778,779
1009,233,232,814,1468,1008,126,1008,276,1009,971,971,971,1011,315,778,779,501
233,232,814,1468,1008,126,1008,276,1009,971,971,971,1011,315,778,779,501,1008
232,814,1468,1008,126,1008,276,1009,971,971,971,1011,315,778,779,501,1008,1009
814,1468,1008,126,1008,276,1009,971,971,971,1011,315,778,779,501,1008,1009,779
1468,1008,126,1008,276,1009,971,971,971,1011,315,778,779,501,1008,1009,779,236
1008,126,1008,276,1009,971,971,971,1011,315,778,779,501,1008,1009,779,236,779
126,1008,276,1009,971,971,971,1011,315,778,779,501,1008,1009,779,236,779,779
1008,276,1009,971,971,971,1011,315,778,779,501,1008,1009,779,236,779,779,779
276,1009,971,971,971,1011,315,778,779,501,1008,1009,779,236,779,779,779,779
1009,971,971,971,1011,315,778,779,501,1008,1009,779,236,779,779,779,779,779
971,971,971,1011,315,778,779,501,1008,1009,779,236,779,779,779,779,779,1073
971,971,1011,315,778,779,501,1008,1009,779,236,779,779,779,779,779,1073,1035
971,1011,315,778,779,501,1008,1009,779,236,779,779,779,779,779,1073,1035,1035
1011,315,778,779,501,1008,1009,779,236,779,779,779,779,779,1073,1035,1035,308
315,778,779,501,1008,1009,779,236,779,779,779,779,779,1073,1035,1035,308,1008
778,779,501,1008,1009,779,236,779,779,779,779,779,1073,1035,1035,308,1008,971
779,501,1008,1009,779,236,779,779,779,779,779,1073,1035,1035,308,1008,971,200
501,1008,1009,779,236,779,779,779,779,779,1073,1035,1035,308,1008,971,200,884
1008,1009,779,236,779,779,779,779,779,1073,1035,1035,308,1008,971,200,884,1008
1009,779,236,779,779,779,779,779,1073,1035,1035,308,1008,971,200,884,1008,971
779,236,779,779,779,779,779,1073,1035,1035,308,1008,971,200,884,1008,971,971
236,779,779,779,779,779,1073,1035,1035,308,1008,971,200,884,1008,971,971,1039
779,779,779,779,779,1073,1035,1035,308,1008,971,200,884,1008,971,971,1039,971
779,779,779,779,1073,1035,1035,308,1008,971,200,884,1008,971,971,1039,971,87
779,779,779,1073,1035,1035,308,1008,971,200,884,1008,971,971,1039,971,87,1008
779,779,1073,1035,1035,308,1008,971,200,884,1008,971,971,1039,971,87,1008,1282
779,1073,1035,1035,308,1008,971,200,884,1008,971,971,1039,971,87,1008,1282,1396
1073,1035,1035,308,1008,971,200,884,1008,971,971,1039,971,87,1008,1282,1396,848
1035,1035,308,1008,971,200,884,1008,971,971,1039,971,87,1008,1282,1396,848,347
1035,308,1008,971,200,884,1008,971,971,1039,971,87,1008,1282,1396,848,347,963
308,1008,971,200,884,1008,971,971,1039,971,87,1008,1282,1396,848,347,963,1508
1008,971,200,884,1008,971,971,1039,971,87,1008,1282,1396,848,347,963,1508,1471
971,200,884,1008,971,971,1039,971,87,1008,1282,1396,848,347,963,1508,1471,156
200,884,1008,971,971,1039,971,87,1008,1282,1396,848,347,963,1508,1471,156,812
884,1008,971,971,1039,971,87,1008,1282,1396,848,347,963,1508,1471,156,812,971
1008,971,971,1039,971,87,1008,1282,1396,848,347,963,1508,1471,156,812,971,275
971,971,1039,971,87,1008,1282,1396,848,347,963,1508,1471,156,812,971,275,853
971,1039,971,87,1008,1282,1396,848,347,963,1508,1471,156,812,971,275,853,159
1039,971,87,1008,1282,1396,848,347,963,1508,1471,156,812,971,275,853,159,387
971,87,1008,1282,1396,848,347,963,1508,1471,156,812,971,275,853,159,387,970
87,1008,1282,1396,848,347,963,1508,1471,156,812,971,275,853,159,387,970,931
1008,1282,1396,848,347,963,1508,1471,156,812,971,275,853,159,387,970,931,971
1282,1396,848,347,963,1508,1471,156,812,971,275,853,159,387,970,931,971,277
1396,848,347,963,1508,1471,156,812,971,275,853,159,387,970,931,971,277,1008
848,347,963,1508,1471,156,812,971,275,853,159,387,970,931,971,277,1008,276
347,963,1508,1471,156,812,971,275,853,159,387,970,931,971,277,1008,276,659
963,1508,1471,156,812,971,275,853,159,387,970,931,971,277,1008,276,659,230
1508,1471,156,812,971,275,853,159,387,970,931,971,277,1008,276,659,230,1279
1471,156,812,971,275,853,159,387,970,931,971,277,1008,276,659,230,1279,1279
156,812,971,275,853,159,387,970,931,971,277,1008,276,659,230,1279,1279,1009
812,971,275,853,159,387,970,931,971,277,1008,276,659,230,1279,1279,1009,730
971,275,853,159,387,970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009
275,853,159,387,970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009
853,159,387,970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883
159,387,970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77
387,970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918
970,931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277
931,971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156
971,277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037
277,1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009
1008,276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195
276,659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237
659,230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009
230,1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308
1279,1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217
1279,1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009
1009,730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970
730,1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008
1009,1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329
1009,883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81
883,77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009
77,918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276
918,1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008
1277,156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231
156,1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008
1037,1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846
1009,195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971
195,1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461
1237,1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461
1009,308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358
308,1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008
1217,1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009
1009,970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009
970,1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270
1008,1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461
1329,81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461
81,1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237
1009,276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237,276
276,1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237,276,52
1008,231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034
231,1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11
1008,846,971,461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009
846,971,461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200
971,461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347
461,461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347,425
461,1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347,425,1001
1358,1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347,425,1001,3
1008,1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347,425,1001,3,276
1009,1009,270,461,461,237,276,52,1034,11,1009,200,1347,425,1001,3,276,845
1009,270,461,461,237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352
270,461,461,237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008
461,461,237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239
461,237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734
237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009
276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009
52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884
1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008
11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83
1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313
200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885
1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655
425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277
1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971
3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655
276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971
845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322
352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008
1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849
239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318
734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423
1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539
1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773
884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189
1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196
83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009
313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971
885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156
655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971
1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971
971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125
655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879
971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009
1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87
1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005
849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971
1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691
423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275
539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048
773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737
1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81
196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737
1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009
971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857
156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276
971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884
971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691
125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277
879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041
1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264
87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048
1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010
971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011
691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008
275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239
1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159
737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009
81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737
737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011
1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008
857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958
1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009
884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087
691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812
277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000
1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883
1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241
1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811
1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971
1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971
1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238
239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384
159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112
1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193
737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888
1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78
1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316
958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009
1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347
1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971
812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886
1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009
883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971
1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276
811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971
971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971
971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008
238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049
384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008
1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768
193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805
888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806
78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768
316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806
1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971
347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259
971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009
886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739
1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855
971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009
276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203
971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583
971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118
1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2
1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008
1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275
768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652
805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658
806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276
768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009
806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849
971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359
1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970
1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423
739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819
855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276
1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009
203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350
583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008
1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970
2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971
1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276
275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857
652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314
658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15
