0,1,2,3,4,5,6,7,8,9,10,11,12
970,971,276,857,314,15,995,164,1000,1000,276,971,1009
971,276,857,314,15,995,164,1000,1000,276,971,1009,883
276,857,314,15,995,164,1000,1000,276,971,1009,883,236
857,314,15,995,164,1000,1000,276,971,1009,883,236,1009
314,15,995,164,1000,1000,276,971,1009,883,236,1009,504
15,995,164,1000,1000,276,971,1009,883,236,1009,504,276
995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035
164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009
1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032
1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035
276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41
971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314
1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396
883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008
236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504
1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5
504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073
276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035
1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971
1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879
1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009
1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152
41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349
314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009
1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613
1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009
504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857
5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236
1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035
1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201
971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086
879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009
1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275
1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009
349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157
1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280
613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81
1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242
857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009
236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160
1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157
201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008
1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008
1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471
275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269
1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008
157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008
1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008
81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157
1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158
1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239
1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819
157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151
1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998
1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307
1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008
269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009
1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008
1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270
1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811
157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973
158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42
239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117
819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970
1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309
998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773
1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009
1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009
1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009
1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500
270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160
811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312
973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319
42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050
1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768
970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009
1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104
773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614
1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282
1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009
1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008
500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008
1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000
312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349
1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276
1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126
768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314
1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164
1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44
614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239
1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998
1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008
1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047
1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037
1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009
349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998
276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002
126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998
1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998
164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205
44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997
239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998
998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276
1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740
1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992
1037,1009,998,1002,998,998,1205,997,998,276,740,992,971
1009,998,1002,998,998,1205,997,998,276,740,992,971,808
998,1002,998,998,1205,997,998,276,740,992,971,808,276
1002,998,998,1205,997,998,276,740,992,971,808,276,1009
998,998,1205,997,998,276,740,992,971,808,276,1009,1000
998,1205,997,998,276,740,992,971,808,276,1009,1000,1277
1205,997,998,276,740,992,971,808,276,1009,1000,1277,315
997,998,276,740,992,971,808,276,1009,1000,1277,315,1008
998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430
276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500
740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009
992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850
971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855
808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314
276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231
1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117
1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234
1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009
315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009
1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128
1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009
500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233
1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276
850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008
855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009
314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009
231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167
117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201
234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009
1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119
1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845
1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923
1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193
233,276,1008,1009,1009,167,201,1009,119,845,923,193,88
276,1008,1009,1009,167,201,1009,119,845,923,193,88,316
1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009
1009,1009,167,201,1009,119,845,923,193,88,316,1009,971
1009,167,201,1009,119,845,923,193,88,316,1009,971,232
167,201,1009,119,845,923,193,88,316,1009,971,232,276
201,1009,119,845,923,193,88,316,1009,971,232,276,1009
1009,119,845,923,193,88,316,1009,971,232,276,1009,1424
119,845,923,193,88,316,1009,971,232,276,1009,1424,238
845,923,193,88,316,1009,971,232,276,1009,1424,238,352
923,193,88,316,1009,971,232,276,1009,1424,238,352,1236
193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008
88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009
316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396
1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277
971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226
232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773
276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008
1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692
1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001
238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162
352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997
1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276
1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48
1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394
1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008
277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009
1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314
773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009
1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4
692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009
1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244
162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244
997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001
1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001
48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236
1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442
1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614
1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165
314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971
1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164
4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308
1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001
1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009
1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809
1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276
1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129
236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008
1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276
614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276
1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035
971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850
1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001
308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43
1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197
1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117
809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119
276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117
1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280
1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42
276,276,1035,850,1001,43,197,117,1119,117,1280,42,807
276,1035,850,1001,43,197,117,1119,117,1280,42,807,117
1035,850,1001,43,197,117,1119,117,1280,42,807,117,813
850,1001,43,197,117,1119,117,1280,42,807,117,813,117
1001,43,197,117,1119,117,1280,42,807,117,813,117,307
43,197,117,1119,117,1280,42,807,117,813,117,307,545
197,117,1119,117,1280,42,807,117,813,117,307,545,1388
117,1119,117,1280,42,807,117,813,117,307,545,1388,158
1119,117,1280,42,807,117,813,117,307,545,1388,158,80
117,1280,42,807,117,813,117,307,545,1388,158,80,1008
1280,42,807,117,813,117,307,545,1388,158,80,1008,1008
42,807,117,813,117,307,545,1388,158,80,1008,1008,466
807,117,813,117,307,545,1388,158,80,1008,1008,466,971
117,813,117,307,545,1388,158,80,1008,1008,466,971,1009
813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205
117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168
307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009
545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849
1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276
158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42
80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423
1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282
1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42
466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043
971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166
1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009
1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243
168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243
1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307
849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203
276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224
42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008
423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312
1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224
42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262
1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344
1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774
1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971
1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276
1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276
307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008
203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847
1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970
1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030
312,1224,1262,344,774,971,276,276,1008,847,970,1030,12
1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008
1262,344,774,971,276,276,1008,847,970,1030,12,1008,276
344,774,971,276,276,1008,847,970,1030,12,1008,276,809
774,971,276,276,1008,847,970,1030,12,1008,276,809,849
971,276,276,1008,847,970,1030,12,1008,276,809,849,344
276,276,1008,847,970,1030,12,1008,276,809,849,344,269
276,1008,847,970,1030,12,1008,276,809,849,344,269,307
1008,847,970,1030,12,1008,276,809,849,344,269,307,845
847,970,1030,12,1008,276,809,849,344,269,307,845,307
970,1030,12,1008,276,809,849,344,269,307,845,307,307
1030,12,1008,276,809,849,344,269,307,845,307,307,307
12,1008,276,809,849,344,269,307,845,307,307,307,1037
1008,276,809,849,344,269,307,845,307,307,307,1037,269
276,809,849,344,269,307,845,307,307,307,1037,269,923
809,849,344,269,307,845,307,307,307,1037,269,923,971
849,344,269,307,845,307,307,307,1037,269,923,971,345
344,269,307,845,307,307,307,1037,269,923,971,345,345
269,307,845,307,307,307,1037,269,923,971,345,345,345
307,845,307,307,307,1037,269,923,971,345,345,345,345
845,307,307,307,1037,269,923,971,345,345,345,345,345
307,307,307,1037,269,923,971,345,345,345,345,345,306
307,307,1037,269,923,971,345,345,345,345,345,306,306
307,1037,269,923,971,345,345,345,345,345,306,306,769
1037,269,923,971,345,345,345,345,345,306,306,769,845
269,923,971,345,345,345,345,345,306,306,769,845,971
923,971,345,345,345,345,345,306,306,769,845,971,269
971,345,345,345,345,345,306,306,769,845,971,269,269
345,345,345,345,345,306,306,769,845,971,269,269,269
345,345,345,345,306,306,769,845,971,269,269,269,269
345,345,345,306,306,769,845,971,269,269,269,269,269
345,345,306,306,769,845,971,269,269,269,269,269,307
345,306,306,769,845,971,269,269,269,269,269,307,124
306,306,769,845,971,269,269,269,269,269,307,124,884
306,769,845,971,269,269,269,269,269,307,124,884,194
769,845,971,269,269,269,269,269,307,124,884,194,306
845,971,269,269,269,269,269,307,124,884,194,306,307
971,269,269,269,269,269,307,124,884,194,306,307,307
269,269,269,269,269,307,124,884,194,306,307,307,307
269,269,269,269,307,124,884,194,306,307,307,307,307
269,269,269,307,124,884,194,306,307,307,307,307,460
269,269,307,124,884,194,306,307,307,307,307,460,460
269,307,124,884,194,306,307,307,307,307,460,460,307
307,124,884,194,306,307,307,307,307,460,460,307,307
124,884,194,306,307,307,307,307,460,460,307,307,307
884,194,306,307,307,307,307,460,460,307,307,307,307
194,306,307,307,307,307,460,460,307,307,307,307,307
306,307,307,307,307,460,460,307,307,307,307,307,307
307,307,307,307,460,460,307,307,307,307,307,307,307
307,307,307,460,460,307,307,307,307,307,307,307,307
307,307,460,460,307,307,307,307,307,307,307,307,845
307,460,460,307,307,307,307,307,307,307,307,845,307
460,460,307,307,307,307,307,307,307,307,845,307,307
460,307,307,307,307,307,307,307,307,845,307,307,1008
307,307,307,307,307,307,307,307,845,307,307,1008,275
307,307,307,307,307,307,307,845,307,307,1008,275,79
307,307,307,307,307,307,845,307,307,1008,275,79,79
307,307,307,307,307,845,307,307,1008,275,79,79,117
307,307,307,307,845,307,307,1008,275,79,79,117,1008
307,307,307,845,307,307,1008,275,79,79,117,1008,269
307,307,845,307,307,1008,275,79,79,117,1008,269,1232
307,845,307,307,1008,275,79,79,117,1008,269,1232,1313
845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186
307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930
307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186
1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51
275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968
79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008
79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935
117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009
1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037
269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281
1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346
1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009
1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808
930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89
1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614
51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809
968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848
1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808
935,1009,1037,1281,346,1009,808,89,614,809,848,808,808
1009,1037,1281,346,1009,808,89,614,809,848,808,808,808
1037,1281,346,1009,808,89,614,809,848,808,808,808,808
1281,346,1009,808,89,614,809,848,808,808,808,808,770
346,1009,808,89,614,809,848,808,808,808,808,770,808
1009,808,89,614,809,848,808,808,808,808,770,808,1009
808,89,614,809,848,808,808,808,808,770,808,1009,1008
89,614,809,848,808,808,808,808,770,808,1009,1008,1009
614,809,848,808,808,808,808,770,808,1009,1008,1009,1008
809,848,808,808,808,808,770,808,1009,1008,1009,1008,999
848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008
808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009
808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734
808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042
808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180
770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205
808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009
1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118
1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812
1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186
1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239
999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620
1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162
1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242
734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155
1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236
1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009
