0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812
1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000
87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883
1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241
971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811
691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971
275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971
1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238
737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384
81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112
737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193
1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888
857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78
1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316
884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009
691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347
277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971
1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886
1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009
1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971
1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276
1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971
1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971
239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008
159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049
1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008
737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768
1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805
1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806
958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768
1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806
1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971
812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259
1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009
883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739
1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855
811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009
971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203
971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583
238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118
384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2
1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008
193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275
888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652
78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658
316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276
1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009
347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849
971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359
886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970
1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423
971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819
276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276
971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009
971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350
1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008
1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970
1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971
768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276
805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857
806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314
768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15
806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995
971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164
1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000
1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000
739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276
855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971
1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009
203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883
583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236
1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009
2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504
1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276
275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035
652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009
658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032
276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035
1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41
849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314
1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396
970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008
423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504
819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5
276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073
1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035
350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971
1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879
970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009
971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152
276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349
857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009
314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613
15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009
995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857
164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236
1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035
1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201
276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086
971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009
1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275
883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009
236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157
1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280
504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81
276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242
1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009
1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160
1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157
1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008
41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008
314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471
1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269
1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008
504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008
5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008
1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157
1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158
971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239
879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819
1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151
1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998
349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307
1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008
613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009
1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008
857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270
236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811
1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973
201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42
1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117
1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970
275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309
1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773
157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009
1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009
81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009
1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500
1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160
