0,1,2,3,4,5,6,7,8,9,10,11
812,1000,883,1241,811,971,971,238,384,1112,193,888
1000,883,1241,811,971,971,238,384,1112,193,888,78
883,1241,811,971,971,238,384,1112,193,888,78,316
1241,811,971,971,238,384,1112,193,888,78,316,1009
811,971,971,238,384,1112,193,888,78,316,1009,347
971,971,238,384,1112,193,888,78,316,1009,347,971
971,238,384,1112,193,888,78,316,1009,347,971,886
238,384,1112,193,888,78,316,1009,347,971,886,1009
384,1112,193,888,78,316,1009,347,971,886,1009,971
1112,193,888,78,316,1009,347,971,886,1009,971,276
193,888,78,316,1009,347,971,886,1009,971,276,971
888,78,316,1009,347,971,886,1009,971,276,971,971
78,316,1009,347,971,886,1009,971,276,971,971,1008
316,1009,347,971,886,1009,971,276,971,971,1008,1049
1009,347,971,886,1009,971,276,971,971,1008,1049,1008
347,971,886,1009,971,276,971,971,1008,1049,1008,768
971,886,1009,971,276,971,971,1008,1049,1008,768,805
886,1009,971,276,971,971,1008,1049,1008,768,805,806
1009,971,276,971,971,1008,1049,1008,768,805,806,768
971,276,971,971,1008,1049,1008,768,805,806,768,806
276,971,971,1008,1049,1008,768,805,806,768,806,971
971,971,1008,1049,1008,768,805,806,768,806,971,1259
971,1008,1049,1008,768,805,806,768,806,971,1259,1009
1008,1049,1008,768,805,806,768,806,971,1259,1009,739
1049,1008,768,805,806,768,806,971,1259,1009,739,855
1008,768,805,806,768,806,971,1259,1009,739,855,1009
768,805,806,768,806,971,1259,1009,739,855,1009,203
805,806,768,806,971,1259,1009,739,855,1009,203,583
806,768,806,971,1259,1009,739,855,1009,203,583,1118
768,806,971,1259,1009,739,855,1009,203,583,1118,2
806,971,1259,1009,739,855,1009,203,583,1118,2,1008
971,1259,1009,739,855,1009,203,583,1118,2,1008,275
1259,1009,739,855,1009,203,583,1118,2,1008,275,652
1009,739,855,1009,203,583,1118,2,1008,275,652,658
739,855,1009,203,583,1118,2,1008,275,652,658,276
855,1009,203,583,1118,2,1008,275,652,658,276,1009
1009,203,583,1118,2,1008,275,652,658,276,1009,849
203,583,1118,2,1008,275,652,658,276,1009,849,1359
583,1118,2,1008,275,652,658,276,1009,849,1359,970
1118,2,1008,275,652,658,276,1009,849,1359,970,423
2,1008,275,652,658,276,1009,849,1359,970,423,819
1008,275,652,658,276,1009,849,1359,970,423,819,276
275,652,658,276,1009,849,1359,970,423,819,276,1009
652,658,276,1009,849,1359,970,423,819,276,1009,350
658,276,1009,849,1359,970,423,819,276,1009,350,1008
276,1009,849,1359,970,423,819,276,1009,350,1008,970
1009,849,1359,970,423,819,276,1009,350,1008,970,971
849,1359,970,423,819,276,1009,350,1008,970,971,276
1359,970,423,819,276,1009,350,1008,970,971,276,857
970,423,819,276,1009,350,1008,970,971,276,857,314
423,819,276,1009,350,1008,970,971,276,857,314,15
819,276,1009,350,1008,970,971,276,857,314,15,995
276,1009,350,1008,970,971,276,857,314,15,995,164
1009,350,1008,970,971,276,857,314,15,995,164,1000
350,1008,970,971,276,857,314,15,995,164,1000,1000
1008,970,971,276,857,314,15,995,164,1000,1000,276
970,971,276,857,314,15,995,164,1000,1000,276,971
971,276,857,314,15,995,164,1000,1000,276,971,1009
276,857,314,15,995,164,1000,1000,276,971,1009,883
857,314,15,995,164,1000,1000,276,971,1009,883,236
314,15,995,164,1000,1000,276,971,1009,883,236,1009
15,995,164,1000,1000,276,971,1009,883,236,1009,504
995,164,1000,1000,276,971,1009,883,236,1009,504,276
164,1000,1000,276,971,1009,883,236,1009,504,276,1035
1000,1000,276,971,1009,883,236,1009,504,276,1035,1009
1000,276,971,1009,883,236,1009,504,276,1035,1009,1032
276,971,1009,883,236,1009,504,276,1035,1009,1032,1035
971,1009,883,236,1009,504,276,1035,1009,1032,1035,41
1009,883,236,1009,504,276,1035,1009,1032,1035,41,314
883,236,1009,504,276,1035,1009,1032,1035,41,314,1396
236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008
1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504
504,276,1035,1009,1032,1035,41,314,1396,1008,504,5
276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073
1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035
1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971
1032,1035,41,314,1396,1008,504,5,1073,1035,971,879
1035,41,314,1396,1008,504,5,1073,1035,971,879,1009
41,314,1396,1008,504,5,1073,1035,971,879,1009,1152
314,1396,1008,504,5,1073,1035,971,879,1009,1152,349
1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009
1008,504,5,1073,1035,971,879,1009,1152,349,1009,613
504,5,1073,1035,971,879,1009,1152,349,1009,613,1009
5,1073,1035,971,879,1009,1152,349,1009,613,1009,857
1073,1035,971,879,1009,1152,349,1009,613,1009,857,236
1035,971,879,1009,1152,349,1009,613,1009,857,236,1035
971,879,1009,1152,349,1009,613,1009,857,236,1035,201
879,1009,1152,349,1009,613,1009,857,236,1035,201,1086
1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009
1152,349,1009,613,1009,857,236,1035,201,1086,1009,275
349,1009,613,1009,857,236,1035,201,1086,1009,275,1009
1009,613,1009,857,236,1035,201,1086,1009,275,1009,157
613,1009,857,236,1035,201,1086,1009,275,1009,157,1280
1009,857,236,1035,201,1086,1009,275,1009,157,1280,81
857,236,1035,201,1086,1009,275,1009,157,1280,81,1242
236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009
1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160
201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157
1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008
1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008
275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471
1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269
157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008
1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008
81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008
1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157
1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158
1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239
157,1008,1008,1471,269,1008,1008,1008,157,158,239,819
1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151
1008,1471,269,1008,1008,1008,157,158,239,819,1151,998
1471,269,1008,1008,1008,157,158,239,819,1151,998,1307
269,1008,1008,1008,157,158,239,819,1151,998,1307,1008
1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009
1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008
1008,157,158,239,819,1151,998,1307,1008,1009,1008,270
157,158,239,819,1151,998,1307,1008,1009,1008,270,811
158,239,819,1151,998,1307,1008,1009,1008,270,811,973
239,819,1151,998,1307,1008,1009,1008,270,811,973,42
819,1151,998,1307,1008,1009,1008,270,811,973,42,1117
1151,998,1307,1008,1009,1008,270,811,973,42,1117,970
998,1307,1008,1009,1008,270,811,973,42,1117,970,1309
1307,1008,1009,1008,270,811,973,42,1117,970,1309,773
1008,1009,1008,270,811,973,42,1117,970,1309,773,1009
1009,1008,270,811,973,42,1117,970,1309,773,1009,1009
1008,270,811,973,42,1117,970,1309,773,1009,1009,1009
270,811,973,42,1117,970,1309,773,1009,1009,1009,500
811,973,42,1117,970,1309,773,1009,1009,1009,500,1160
973,42,1117,970,1309,773,1009,1009,1009,500,1160,312
42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319
1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050
970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768
1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009
773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104
1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614
1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282
1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009
500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008
1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008
312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000
1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349
1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276
768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126
1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314
1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164
614,1282,1009,1008,1008,1000,349,276,126,1314,164,44
1282,1009,1008,1008,1000,349,276,126,1314,164,44,239
1009,1008,1008,1000,349,276,126,1314,164,44,239,998
1008,1008,1000,349,276,126,1314,164,44,239,998,1008
1008,1000,349,276,126,1314,164,44,239,998,1008,1047
1000,349,276,126,1314,164,44,239,998,1008,1047,1037
349,276,126,1314,164,44,239,998,1008,1047,1037,1009
276,126,1314,164,44,239,998,1008,1047,1037,1009,998
126,1314,164,44,239,998,1008,1047,1037,1009,998,1002
1314,164,44,239,998,1008,1047,1037,1009,998,1002,998
164,44,239,998,1008,1047,1037,1009,998,1002,998,998
44,239,998,1008,1047,1037,1009,998,1002,998,998,1205
239,998,1008,1047,1037,1009,998,1002,998,998,1205,997
998,1008,1047,1037,1009,998,1002,998,998,1205,997,998
1008,1047,1037,1009,998,1002,998,998,1205,997,998,276
1047,1037,1009,998,1002,998,998,1205,997,998,276,740
1037,1009,998,1002,998,998,1205,997,998,276,740,992
1009,998,1002,998,998,1205,997,998,276,740,992,971
998,1002,998,998,1205,997,998,276,740,992,971,808
1002,998,998,1205,997,998,276,740,992,971,808,276
998,998,1205,997,998,276,740,992,971,808,276,1009
998,1205,997,998,276,740,992,971,808,276,1009,1000
1205,997,998,276,740,992,971,808,276,1009,1000,1277
997,998,276,740,992,971,808,276,1009,1000,1277,315
998,276,740,992,971,808,276,1009,1000,1277,315,1008
276,740,992,971,808,276,1009,1000,1277,315,1008,1430
740,992,971,808,276,1009,1000,1277,315,1008,1430,500
992,971,808,276,1009,1000,1277,315,1008,1430,500,1009
971,808,276,1009,1000,1277,315,1008,1430,500,1009,850
808,276,1009,1000,1277,315,1008,1430,500,1009,850,855
276,1009,1000,1277,315,1008,1430,500,1009,850,855,314
1009,1000,1277,315,1008,1430,500,1009,850,855,314,231
1000,1277,315,1008,1430,500,1009,850,855,314,231,117
1277,315,1008,1430,500,1009,850,855,314,231,117,234
315,1008,1430,500,1009,850,855,314,231,117,234,1009
1008,1430,500,1009,850,855,314,231,117,234,1009,1009
1430,500,1009,850,855,314,231,117,234,1009,1009,1128
500,1009,850,855,314,231,117,234,1009,1009,1128,1009
1009,850,855,314,231,117,234,1009,1009,1128,1009,233
850,855,314,231,117,234,1009,1009,1128,1009,233,276
855,314,231,117,234,1009,1009,1128,1009,233,276,1008
314,231,117,234,1009,1009,1128,1009,233,276,1008,1009
231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009
117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167
234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201
1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009
1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119
1128,1009,233,276,1008,1009,1009,167,201,1009,119,845
1009,233,276,1008,1009,1009,167,201,1009,119,845,923
233,276,1008,1009,1009,167,201,1009,119,845,923,193
276,1008,1009,1009,167,201,1009,119,845,923,193,88
1008,1009,1009,167,201,1009,119,845,923,193,88,316
1009,1009,167,201,1009,119,845,923,193,88,316,1009
1009,167,201,1009,119,845,923,193,88,316,1009,971
167,201,1009,119,845,923,193,88,316,1009,971,232
201,1009,119,845,923,193,88,316,1009,971,232,276
1009,119,845,923,193,88,316,1009,971,232,276,1009
119,845,923,193,88,316,1009,971,232,276,1009,1424
845,923,193,88,316,1009,971,232,276,1009,1424,238
923,193,88,316,1009,971,232,276,1009,1424,238,352
193,88,316,1009,971,232,276,1009,1424,238,352,1236
88,316,1009,971,232,276,1009,1424,238,352,1236,1008
316,1009,971,232,276,1009,1424,238,352,1236,1008,1009
1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396
971,232,276,1009,1424,238,352,1236,1008,1009,1396,277
232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226
276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773
1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008
1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692
238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001
352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162
1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997
1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276
1009,1396,277,1226,773,1008,692,1001,162,997,1276,48
1396,277,1226,773,1008,692,1001,162,997,1276,48,1394
277,1226,773,1008,692,1001,162,997,1276,48,1394,1008
1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009
773,1008,692,1001,162,997,1276,48,1394,1008,1009,314
1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009
692,1001,162,997,1276,48,1394,1008,1009,314,1009,4
1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009
162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244
997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244
1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001
48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001
1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236
1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442
1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614
314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165
1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971
4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164
1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308
1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001
1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009
1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809
1001,236,1442,614,1165,971,1164,308,1001,1009,809,276
236,1442,614,1165,971,1164,308,1001,1009,809,276,1129
1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008
614,1165,971,1164,308,1001,1009,809,276,1129,1008,276
1165,971,1164,308,1001,1009,809,276,1129,1008,276,276
971,1164,308,1001,1009,809,276,1129,1008,276,276,1035
1164,308,1001,1009,809,276,1129,1008,276,276,1035,850
308,1001,1009,809,276,1129,1008,276,276,1035,850,1001
1001,1009,809,276,1129,1008,276,276,1035,850,1001,43
1009,809,276,1129,1008,276,276,1035,850,1001,43,197
809,276,1129,1008,276,276,1035,850,1001,43,197,117
276,1129,1008,276,276,1035,850,1001,43,197,117,1119
1129,1008,276,276,1035,850,1001,43,197,117,1119,117
1008,276,276,1035,850,1001,43,197,117,1119,117,1280
276,276,1035,850,1001,43,197,117,1119,117,1280,42
276,1035,850,1001,43,197,117,1119,117,1280,42,807
1035,850,1001,43,197,117,1119,117,1280,42,807,117
850,1001,43,197,117,1119,117,1280,42,807,117,813
1001,43,197,117,1119,117,1280,42,807,117,813,117
43,197,117,1119,117,1280,42,807,117,813,117,307
197,117,1119,117,1280,42,807,117,813,117,307,545
117,1119,117,1280,42,807,117,813,117,307,545,1388
1119,117,1280,42,807,117,813,117,307,545,1388,158
117,1280,42,807,117,813,117,307,545,1388,158,80
1280,42,807,117,813,117,307,545,1388,158,80,1008
42,807,117,813,117,307,545,1388,158,80,1008,1008
807,117,813,117,307,545,1388,158,80,1008,1008,466
117,813,117,307,545,1388,158,80,1008,1008,466,971
813,117,307,545,1388,158,80,1008,1008,466,971,1009
117,307,545,1388,158,80,1008,1008,466,971,1009,1205
307,545,1388,158,80,1008,1008,466,971,1009,1205,168
545,1388,158,80,1008,1008,466,971,1009,1205,168,1009
1388,158,80,1008,1008,466,971,1009,1205,168,1009,849
158,80,1008,1008,466,971,1009,1205,168,1009,849,276
80,1008,1008,466,971,1009,1205,168,1009,849,276,42
1008,1008,466,971,1009,1205,168,1009,849,276,42,423
1008,466,971,1009,1205,168,1009,849,276,42,423,1282
466,971,1009,1205,168,1009,849,276,42,423,1282,42
971,1009,1205,168,1009,849,276,42,423,1282,42,1043
1009,1205,168,1009,849,276,42,423,1282,42,1043,1166
1205,168,1009,849,276,42,423,1282,42,1043,1166,1009
168,1009,849,276,42,423,1282,42,1043,1166,1009,1243
1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243
849,276,42,423,1282,42,1043,1166,1009,1243,1243,307
276,42,423,1282,42,1043,1166,1009,1243,1243,307,203
42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224
423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008
1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312
42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224
1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262
1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344
1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774
1243,1243,307,203,1224,1008,312,1224,1262,344,774,971
1243,307,203,1224,1008,312,1224,1262,344,774,971,276
307,203,1224,1008,312,1224,1262,344,774,971,276,276
203,1224,1008,312,1224,1262,344,774,971,276,276,1008
1224,1008,312,1224,1262,344,774,971,276,276,1008,847
1008,312,1224,1262,344,774,971,276,276,1008,847,970
312,1224,1262,344,774,971,276,276,1008,847,970,1030
1224,1262,344,774,971,276,276,1008,847,970,1030,12
1262,344,774,971,276,276,1008,847,970,1030,12,1008
344,774,971,276,276,1008,847,970,1030,12,1008,276
774,971,276,276,1008,847,970,1030,12,1008,276,809
971,276,276,1008,847,970,1030,12,1008,276,809,849
276,276,1008,847,970,1030,12,1008,276,809,849,344
276,1008,847,970,1030,12,1008,276,809,849,344,269
1008,847,970,1030,12,1008,276,809,849,344,269,307
847,970,1030,12,1008,276,809,849,344,269,307,845
970,1030,12,1008,276,809,849,344,269,307,845,307
1030,12,1008,276,809,849,344,269,307,845,307,307
12,1008,276,809,849,344,269,307,845,307,307,307
1008,276,809,849,344,269,307,845,307,307,307,1037
276,809,849,344,269,307,845,307,307,307,1037,269
809,849,344,269,307,845,307,307,307,1037,269,923
849,344,269,307,845,307,307,307,1037,269,923,971
344,269,307,845,307,307,307,1037,269,923,971,345
269,307,845,307,307,307,1037,269,923,971,345,345
307,845,307,307,307,1037,269,923,971,345,345,345
845,307,307,307,1037,269,923,971,345,345,345,345
307,307,307,1037,269,923,971,345,345,345,345,345
307,307,1037,269,923,971,345,345,345,345,345,306
307,1037,269,923,971,345,345,345,345,345,306,306
1037,269,923,971,345,345,345,345,345,306,306,769
269,923,971,345,345,345,345,345,306,306,769,845
923,971,345,345,345,345,345,306,306,769,845,971
971,345,345,345,345,345,306,306,769,845,971,269
345,345,345,345,345,306,306,769,845,971,269,269
345,345,345,345,306,306,769,845,971,269,269,269
345,345,345,306,306,769,845,971,269,269,269,269
345,345,306,306,769,845,971,269,269,269,269,269
345,306,306,769,845,971,269,269,269,269,269,307
306,306,769,845,971,269,269,269,269,269,307,124
306,769,845,971,269,269,269,269,269,307,124,884
769,845,971,269,269,269,269,269,307,124,884,194
845,971,269,269,269,269,269,307,124,884,194,306
971,269,269,269,269,269,307,124,884,194,306,307
269,269,269,269,269,307,124,884,194,306,307,307
269,269,269,269,307,124,884,194,306,307,307,307
269,269,269,307,124,884,194,306,307,307,307,307
269,269,307,124,884,194,306,307,307,307,307,460
269,307,124,884,194,306,307,307,307,307,460,460
307,124,884,194,306,307,307,307,307,460,460,307
124,884,194,306,307,307,307,307,460,460,307,307
884,194,306,307,307,307,307,460,460,307,307,307
194,306,307,307,307,307,460,460,307,307,307,307
306,307,307,307,307,460,460,307,307,307,307,307
307,307,307,307,460,460,307,307,307,307,307,307
307,307,307,460,460,307,307,307,307,307,307,307
307,307,460,460,307,307,307,307,307,307,307,307
307,460,460,307,307,307,307,307,307,307,307,845
460,460,307,307,307,307,307,307,307,307,845,307
460,307,307,307,307,307,307,307,307,845,307,307
307,307,307,307,307,307,307,307,845,307,307,1008
307,307,307,307,307,307,307,845,307,307,1008,275
307,307,307,307,307,307,845,307,307,1008,275,79
307,307,307,307,307,845,307,307,1008,275,79,79
307,307,307,307,845,307,307,1008,275,79,79,117
307,307,307,845,307,307,1008,275,79,79,117,1008
307,307,845,307,307,1008,275,79,79,117,1008,269
307,845,307,307,1008,275,79,79,117,1008,269,1232
845,307,307,1008,275,79,79,117,1008,269,1232,1313
307,307,1008,275,79,79,117,1008,269,1232,1313,1186
307,1008,275,79,79,117,1008,269,1232,1313,1186,930
1008,275,79,79,117,1008,269,1232,1313,1186,930,1186
275,79,79,117,1008,269,1232,1313,1186,930,1186,51
79,79,117,1008,269,1232,1313,1186,930,1186,51,968
79,117,1008,269,1232,1313,1186,930,1186,51,968,1008
117,1008,269,1232,1313,1186,930,1186,51,968,1008,935
1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009
269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037
1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281
1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346
1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009
930,1186,51,968,1008,935,1009,1037,1281,346,1009,808
1186,51,968,1008,935,1009,1037,1281,346,1009,808,89
51,968,1008,935,1009,1037,1281,346,1009,808,89,614
968,1008,935,1009,1037,1281,346,1009,808,89,614,809
1008,935,1009,1037,1281,346,1009,808,89,614,809,848
935,1009,1037,1281,346,1009,808,89,614,809,848,808
1009,1037,1281,346,1009,808,89,614,809,848,808,808
1037,1281,346,1009,808,89,614,809,848,808,808,808
