0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350
739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008
855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970
1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971
203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276
583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857
1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314
2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15
1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995
275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164
652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000
658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000
276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276
1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971
849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009
1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883
970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236
423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009
819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504
276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276
1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035
350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009
1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032
970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035
971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41
276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314
857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396
314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008
15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504
995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5
164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073
1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035
1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971
276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879
971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009
1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152
883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349
236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009
1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613
504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009
276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857
1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236
1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035
1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201
1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086
41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009
314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275
1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009
1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157
504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280
5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81
1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242
1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009
971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160
879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157
1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008
1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008
349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471
1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269
613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008
1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008
857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008
236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157
1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158
201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239
1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819
1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151
275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998
1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307
157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008
1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009
81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008
1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270
1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811
1160,157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973
157,1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42
1008,1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117
1008,1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970
1471,269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309
269,1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773
1008,1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009
1008,1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009
1008,157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009
157,158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500
158,239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160
239,819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312
819,1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319
1151,998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050
998,1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768
1307,1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009
1008,1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104
1009,1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614
1008,270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282
270,811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009
811,973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008
973,42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008
42,1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000
1117,970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349
970,1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276
1309,773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126
773,1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314
1009,1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164
1009,1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44
1009,500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239
500,1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998
1160,312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008
312,1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047
1319,1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037
1050,768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009
768,1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998
1009,1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002
1104,614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998
614,1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998
1282,1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205
1009,1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997
1008,1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998
1008,1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276
1000,349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740
349,276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992
276,126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971
126,1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808
1314,164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276
164,44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009
44,239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000
239,998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277
998,1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315
1008,1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008
1047,1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430
1037,1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500
1009,998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009
998,1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850
1002,998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855
998,998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314
998,1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231
1205,997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117
997,998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234
998,276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009
276,740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009
740,992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128
992,971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009
971,808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233
808,276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276
276,1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008
1009,1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009
1000,1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009
1277,315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167
315,1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201
1008,1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009
1430,500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119
500,1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845
1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923
850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193
855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88
314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316
231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009
117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971
234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232
1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276
1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009
1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424
1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238
233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352
276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236
1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008
1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009
1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396
167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277
201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226
1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773
119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008
845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692
923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001
193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162
88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997
316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276
1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48
971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394
232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008
276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009
1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314
1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009
238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4
352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009
1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244
1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244
1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001
1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001
277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236
1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442
773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614
1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165
692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971
1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164
162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308
997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001
1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009
48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809
1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276
1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129
1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008
314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276
1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276
4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035
