0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1281,346,1009,808,89,614,809,848,808,808,808,808,770,808,1009,1008,1009
346,1009,808,89,614,809,848,808,808,808,808,770,808,1009,1008,1009,1008
1009,808,89,614,809,848,808,808,808,808,770,808,1009,1008,1009,1008,999
808,89,614,809,848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008
89,614,809,848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009
614,809,848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734
809,848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042
848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180
808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205
808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009
808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118
808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812
770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186
808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239
1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620
1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162
1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242
1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155
999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236
1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009
1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009,1009
734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009,1009,79
1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009,1009,79,614
1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009,1009,79,614,276
1205,1009,1118,812,1186,239,620,162,242,155,1236,1009,1009,79,614,276,315
1009,1118,812,1186,239,620,162,242,155,1236,1009,1009,79,614,276,315,239
1118,812,1186,239,620,162,242,155,1236,1009,1009,79,614,276,315,239,1008
812,1186,239,620,162,242,155,1236,1009,1009,79,614,276,315,239,1008,173
1186,239,620,162,242,155,1236,1009,1009,79,614,276,315,239,1008,173,239
239,620,162,242,155,1236,1009,1009,79,614,276,315,239,1008,173,239,579
620,162,242,155,1236,1009,1009,79,614,276,315,239,1008,173,239,579,971
162,242,155,1236,1009,1009,79,614,276,315,239,1008,173,239,579,971,1008
242,155,1236,1009,1009,79,614,276,315,239,1008,173,239,579,971,1008,970
155,1236,1009,1009,79,614,276,315,239,1008,173,239,579,971,1008,970,127
1236,1009,1009,79,614,276,315,239,1008,173,239,579,971,1008,970,127,1008
1009,1009,79,614,276,315,239,1008,173,239,579,971,1008,970,127,1008,1009
1009,79,614,276,315,239,1008,173,239,579,971,1008,970,127,1008,1009,1466
79,614,276,315,239,1008,173,239,579,971,1008,970,127,1008,1009,1466,1009
614,276,315,239,1008,173,239,579,971,1008,970,127,1008,1009,1466,1009,1008
276,315,239,1008,173,239,579,971,1008,970,127,1008,1009,1466,1009,1008,462
315,239,1008,173,239,579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009
239,1008,173,239,579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165
1008,173,239,579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43
173,239,579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508
239,579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009
579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998
971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009
1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008
970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008
127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008
1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540
1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407
1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384
1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925
1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53
462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037
1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407
165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313
43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313,691
1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313,691,50
1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313,691,50,1087
998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313,691,50,1087,1009
1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313,691,50,1087,1009,1009
1008,1008,1008,540,1407,384,925,53,1037,1407,313,691,50,1087,1009,1009,1029
1008,1008,540,1407,384,925,53,1037,1407,313,691,50,1087,1009,1009,1029,736
1008,540,1407,384,925,53,1037,1407,313,691,50,1087,1009,1009,1029,736,313
540,1407,384,925,53,1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028
1407,384,925,53,1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028,345
384,925,53,1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028,345,1009
925,53,1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028,345,1009,354
53,1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508
1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356
1407,313,691,50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808
313,691,50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035
691,50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009
50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352
1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008
1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349
1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104
1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509
736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509
313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009
1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971
345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972
1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972
354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846
1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773
1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773,241
808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773,241,45
1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773,241,45,3
1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773,241,45,3,971
1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773,241,45,3,971,124
1008,1349,1104,1509,1509,1009,971,972,972,846,773,241,45,3,971,124,774
1349,1104,1509,1509,1009,971,972,972,846,773,241,45,3,971,124,774,881
1104,1509,1509,1009,971,972,972,846,773,241,45,3,971,124,774,881,970
1509,1509,1009,971,972,972,846,773,241,45,3,971,124,774,881,970,81
1509,1009,971,972,972,846,773,241,45,3,971,124,774,881,970,81,1009
1009,971,972,972,846,773,241,45,3,971,124,774,881,970,81,1009,352
971,972,972,846,773,241,45,3,971,124,774,881,970,81,1009,352,1032
972,972,846,773,241,45,3,971,124,774,881,970,81,1009,352,1032,1009
972,846,773,241,45,3,971,124,774,881,970,81,1009,352,1032,1009,125
846,773,241,45,3,971,124,774,881,970,81,1009,352,1032,1009,125,653
773,241,45,3,971,124,774,881,970,81,1009,352,1032,1009,125,653,1009
241,45,3,971,124,774,881,970,81,1009,352,1032,1009,125,653,1009,87
45,3,971,124,774,881,970,81,1009,352,1032,1009,125,653,1009,87,276
3,971,124,774,881,970,81,1009,352,1032,1009,125,653,1009,87,276,1040
971,124,774,881,970,81,1009,352,1032,1009,125,653,1009,87,276,1040,422
124,774,881,970,81,1009,352,1032,1009,125,653,1009,87,276,1040,422,1008
774,881,970,81,1009,352,1032,1009,125,653,1009,87,276,1040,422,1008,242
881,970,81,1009,352,1032,1009,125,653,1009,87,276,1040,422,1008,242,1008
970,81,1009,352,1032,1009,125,653,1009,87,276,1040,422,1008,242,1008,1514
81,1009,352,1032,1009,125,653,1009,87,276,1040,422,1008,242,1008,1514,1008
1009,352,1032,1009,125,653,1009,87,276,1040,422,1008,242,1008,1514,1008,276
352,1032,1009,125,653,1009,87,276,1040,422,1008,242,1008,1514,1008,276,1311
1032,1009,125,653,1009,87,276,1040,422,1008,242,1008,1514,1008,276,1311,1001
1009,125,653,1009,87,276,1040,422,1008,242,1008,1514,1008,276,1311,1001,846
125,653,1009,87,276,1040,422,1008,242,1008,1514,1008,276,1311,1001,846,811
653,1009,87,276,1040,422,1008,242,1008,1514,1008,276,1311,1001,846,811,811
1009,87,276,1040,422,1008,242,1008,1514,1008,276,1311,1001,846,811,811,1009
87,276,1040,422,1008,242,1008,1514,1008,276,1311,1001,846,811,811,1009,1220
276,1040,422,1008,242,1008,1514,1008,276,1311,1001,846,811,811,1009,1220,845
1040,422,1008,242,1008,1514,1008,276,1311,1001,846,811,811,1009,1220,845,161
422,1008,242,1008,1514,1008,276,1311,1001,846,811,811,1009,1220,845,161,276
1008,242,1008,1514,1008,276,1311,1001,846,811,811,1009,1220,845,161,276,968
242,1008,1514,1008,276,1311,1001,846,811,811,1009,1220,845,161,276,968,196
1008,1514,1008,276,1311,1001,846,811,811,1009,1220,845,161,276,968,196,313
1514,1008,276,1311,1001,846,811,811,1009,1220,845,161,276,968,196,313,970
1008,276,1311,1001,846,811,811,1009,1220,845,161,276,968,196,313,970,200
276,1311,1001,846,811,811,1009,1220,845,161,276,968,196,313,970,200,42
1311,1001,846,811,811,1009,1220,845,161,276,968,196,313,970,200,42,1142
1001,846,811,811,1009,1220,845,161,276,968,196,313,970,200,42,1142,122
846,811,811,1009,1220,845,161,276,968,196,313,970,200,42,1142,122,1009
811,811,1009,1220,845,161,276,968,196,313,970,200,42,1142,122,1009,1008
811,1009,1220,845,161,276,968,196,313,970,200,42,1142,122,1009,1008,5
1009,1220,845,161,276,968,196,313,970,200,42,1142,122,1009,1008,5,1009
1220,845,161,276,968,196,313,970,200,42,1142,122,1009,1008,5,1009,694
845,161,276,968,196,313,970,200,42,1142,122,1009,1008,5,1009,694,314
161,276,968,196,313,970,200,42,1142,122,1009,1008,5,1009,694,314,1047
276,968,196,313,970,200,42,1142,122,1009,1008,5,1009,694,314,1047,1008
968,196,313,970,200,42,1142,122,1009,1008,5,1009,694,314,1047,1008,425
196,313,970,200,42,1142,122,1009,1008,5,1009,694,314,1047,1008,425,308
313,970,200,42,1142,122,1009,1008,5,1009,694,314,1047,1008,425,308,1002
970,200,42,1142,122,1009,1008,5,1009,694,314,1047,1008,425,308,1002,1183
200,42,1142,122,1009,1008,5,1009,694,314,1047,1008,425,308,1002,1183,662
42,1142,122,1009,1008,5,1009,694,314,1047,1008,425,308,1002,1183,662,1008
1142,122,1009,1008,5,1009,694,314,1047,1008,425,308,1002,1183,662,1008,79
122,1009,1008,5,1009,694,314,1047,1008,425,308,1002,1183,662,1008,79,163
1009,1008,5,1009,694,314,1047,1008,425,308,1002,1183,662,1008,79,163,1034
1008,5,1009,694,314,1047,1008,425,308,1002,1183,662,1008,79,163,1034,1000
5,1009,694,314,1047,1008,425,308,1002,1183,662,1008,79,163,1034,1000,772
1009,694,314,1047,1008,425,308,1002,1183,662,1008,79,163,1034,1000,772,1009
694,314,1047,1008,425,308,1002,1183,662,1008,79,163,1034,1000,772,1009,1009
314,1047,1008,425,308,1002,1183,662,1008,79,163,1034,1000,772,1009,1009,845
1047,1008,425,308,1002,1183,662,1008,79,163,1034,1000,772,1009,1009,845,276
1008,425,308,1002,1183,662,1008,79,163,1034,1000,772,1009,1009,845,276,1009
425,308,1002,1183,662,1008,79,163,1034,1000,772,1009,1009,845,276,1009,1128
308,1002,1183,662,1008,79,163,1034,1000,772,1009,1009,845,276,1009,1128,993
1002,1183,662,1008,79,163,1034,1000,772,1009,1009,845,276,1009,1128,993,197
1183,662,1008,79,163,1034,1000,772,1009,1009,845,276,1009,1128,993,197,1225
662,1008,79,163,1034,1000,772,1009,1009,845,276,1009,1128,993,197,1225,1035
1008,79,163,1034,1000,772,1009,1009,845,276,1009,1128,993,197,1225,1035,241
79,163,1034,1000,772,1009,1009,845,276,1009,1128,993,197,1225,1035,241,653
163,1034,1000,772,1009,1009,845,276,1009,1128,993,197,1225,1035,241,653,389
1034,1000,772,1009,1009,845,276,1009,1128,993,197,1225,1035,241,653,389,988
1000,772,1009,1009,845,276,1009,1128,993,197,1225,1035,241,653,389,988,1009
772,1009,1009,845,276,1009,1128,993,197,1225,1035,241,653,389,988,1009,1275
1009,1009,845,276,1009,1128,993,197,1225,1035,241,653,389,988,1009,1275,1182
1009,845,276,1009,1128,993,197,1225,1035,241,653,389,988,1009,1275,1182,1008
845,276,1009,1128,993,197,1225,1035,241,653,389,988,1009,1275,1182,1008,1009
276,1009,1128,993,197,1225,1035,241,653,389,988,1009,1275,1182,1008,1009,1009
1009,1128,993,197,1225,1035,241,653,389,988,1009,1275,1182,1008,1009,1009,812
1128,993,197,1225,1035,241,653,389,988,1009,1275,1182,1008,1009,1009,812,164
993,197,1225,1035,241,653,389,988,1009,1275,1182,1008,1009,1009,812,164,1008
197,1225,1035,241,653,389,988,1009,1275,1182,1008,1009,1009,812,164,1008,1009
1225,1035,241,653,389,988,1009,1275,1182,1008,1009,1009,812,164,1008,1009,1445
1035,241,653,389,988,1009,1275,1182,1008,1009,1009,812,164,1008,1009,1445,990
241,653,389,988,1009,1275,1182,1008,1009,1009,812,164,1008,1009,1445,990,1009
653,389,988,1009,1275,1182,1008,1009,1009,812,164,1008,1009,1445,990,1009,971
389,988,1009,1275,1182,1008,1009,1009,812,164,1008,1009,1445,990,1009,971,767
988,1009,1275,1182,1008,1009,1009,812,164,1008,1009,1445,990,1009,971,767,1204
1009,1275,1182,1008,1009,1009,812,164,1008,1009,1445,990,1009,971,767,1204,1009
1275,1182,1008,1009,1009,812,164,1008,1009,1445,990,1009,971,767,1204,1009,1008
1182,1008,1009,1009,812,164,1008,1009,1445,990,1009,971,767,1204,1009,1008,125
1008,1009,1009,812,164,1008,1009,1445,990,1009,971,767,1204,1009,1008,125,1027
1009,1009,812,164,1008,1009,1445,990,1009,971,767,1204,1009,1008,125,1027,1009
1009,812,164,1008,1009,1445,990,1009,971,767,1204,1009,1008,125,1027,1009,163
812,164,1008,1009,1445,990,1009,971,767,1204,1009,1008,125,1027,1009,163,1367
164,1008,1009,1445,990,1009,971,767,1204,1009,1008,125,1027,1009,163,1367,739
1008,1009,1445,990,1009,971,767,1204,1009,1008,125,1027,1009,163,1367,739,88
1009,1445,990,1009,971,767,1204,1009,1008,125,1027,1009,163,1367,739,88,811
1445,990,1009,971,767,1204,1009,1008,125,1027,1009,163,1367,739,88,811,924
990,1009,971,767,1204,1009,1008,125,1027,1009,163,1367,739,88,811,924,923
1009,971,767,1204,1009,1008,125,1027,1009,163,1367,739,88,811,924,923,923
971,767,1204,1009,1008,125,1027,1009,163,1367,739,88,811,924,923,923,932
767,1204,1009,1008,125,1027,1009,163,1367,739,88,811,924,923,923,932,1039
1204,1009,1008,125,1027,1009,163,1367,739,88,811,924,923,923,932,1039,1009
1009,1008,125,1027,1009,163,1367,739,88,811,924,923,923,932,1039,1009,500
1008,125,1027,1009,163,1367,739,88,811,924,923,923,932,1039,1009,500,769
125,1027,1009,163,1367,739,88,811,924,923,923,932,1039,1009,500,769,729
1027,1009,163,1367,739,88,811,924,923,923,932,1039,1009,500,769,729,1009
1009,163,1367,739,88,811,924,923,923,932,1039,1009,500,769,729,1009,1009
163,1367,739,88,811,924,923,923,932,1039,1009,500,769,729,1009,1009,1008
1367,739,88,811,924,923,923,932,1039,1009,500,769,729,1009,1009,1008,1113
739,88,811,924,923,923,932,1039,1009,500,769,729,1009,1009,1008,1113,48
88,811,924,923,923,932,1039,1009,500,769,729,1009,1009,1008,1113,48,1009
811,924,923,923,932,1039,1009,500,769,729,1009,1009,1008,1113,48,1009,1009
924,923,923,932,1039,1009,500,769,729,1009,1009,1008,1113,48,1009,1009,701
923,923,932,1039,1009,500,769,729,1009,1009,1008,1113,48,1009,1009,701,1445
923,932,1039,1009,500,769,729,1009,1009,1008,1113,48,1009,1009,701,1445,276
932,1039,1009,500,769,729,1009,1009,1008,1113,48,1009,1009,701,1445,276,1103
1039,1009,500,769,729,1009,1009,1008,1113,48,1009,1009,701,1445,276,1103,1032
1009,500,769,729,1009,1009,1008,1113,48,1009,1009,701,1445,276,1103,1032,9
500,769,729,1009,1009,1008,1113,48,1009,1009,701,1445,276,1103,1032,9,195
769,729,1009,1009,1008,1113,48,1009,1009,701,1445,276,1103,1032,9,195,80
729,1009,1009,1008,1113,48,1009,1009,701,1445,276,1103,1032,9,195,80,884
1009,1009,1008,1113,48,1009,1009,701,1445,276,1103,1032,9,195,80,884,1009
1009,1008,1113,48,1009,1009,701,1445,276,1103,1032,9,195,80,884,1009,1009
1008,1113,48,1009,1009,701,1445,276,1103,1032,9,195,80,884,1009,1009,1163
1113,48,1009,1009,701,1445,276,1103,1032,9,195,80,884,1009,1009,1163,1223
48,1009,1009,701,1445,276,1103,1032,9,195,80,884,1009,1009,1163,1223,973
1009,1009,701,1445,276,1103,1032,9,195,80,884,1009,1009,1163,1223,973,1029
1009,701,1445,276,1103,1032,9,195,80,884,1009,1009,1163,1223,973,1029,3
701,1445,276,1103,1032,9,195,80,884,1009,1009,1163,1223,973,1029,3,737
1445,276,1103,1032,9,195,80,884,1009,1009,1163,1223,973,1029,3,737,1008
276,1103,1032,9,195,80,884,1009,1009,1163,1223,973,1029,3,737,1008,1001
1103,1032,9,195,80,884,1009,1009,1163,1223,973,1029,3,737,1008,1001,970
1032,9,195,80,884,1009,1009,1163,1223,973,1029,3,737,1008,1001,970,3
9,195,80,884,1009,1009,1163,1223,973,1029,3,737,1008,1001,970,3,923
195,80,884,1009,1009,1163,1223,973,1029,3,737,1008,1001,970,3,923,885
80,884,1009,1009,1163,1223,973,1029,3,737,1008,1001,970,3,923,885,884
884,1009,1009,1163,1223,973,1029,3,737,1008,1001,970,3,923,885,884,1008
1009,1009,1163,1223,973,1029,3,737,1008,1001,970,3,923,885,884,1008,235
1009,1163,1223,973,1029,3,737,1008,1001,970,3,923,885,884,1008,235,922
1163,1223,973,1029,3,737,1008,1001,970,3,923,885,884,1008,235,922,1009
1223,973,1029,3,737,1008,1001,970,3,923,885,884,1008,235,922,1009,315
973,1029,3,737,1008,1001,970,3,923,885,884,1008,235,922,1009,315,846
1029,3,737,1008,1001,970,3,923,885,884,1008,235,922,1009,315,846,922
3,737,1008,1001,970,3,923,885,884,1008,235,922,1009,315,846,922,1008
737,1008,1001,970,3,923,885,884,1008,235,922,1009,315,846,922,1008,270
1008,1001,970,3,923,885,884,1008,235,922,1009,315,846,922,1008,270,816
1001,970,3,923,885,884,1008,235,922,1009,315,846,922,1008,270,816,1037
970,3,923,885,884,1008,235,922,1009,315,846,922,1008,270,816,1037,1008
3,923,885,884,1008,235,922,1009,315,846,922,1008,270,816,1037,1008,847
923,885,884,1008,235,922,1009,315,846,922,1008,270,816,1037,1008,847,1115
885,884,1008,235,922,1009,315,846,922,1008,270,816,1037,1008,847,1115,1283
884,1008,235,922,1009,315,846,922,1008,270,816,1037,1008,847,1115,1283,307
1008,235,922,1009,315,846,922,1008,270,816,1037,1008,847,1115,1283,307,277
235,922,1009,315,846,922,1008,270,816,1037,1008,847,1115,1283,307,277,276
922,1009,315,846,922,1008,270,816,1037,1008,847,1115,1283,307,277,276,1009
1009,315,846,922,1008,270,816,1037,1008,847,1115,1283,307,277,276,1009,1009
315,846,922,1008,270,816,1037,1008,847,1115,1283,307,277,276,1009,1009,1150
846,922,1008,270,816,1037,1008,847,1115,1283,307,277,276,1009,1009,1150,1263
922,1008,270,816,1037,1008,847,1115,1283,307,277,276,1009,1009,1150,1263,989
1008,270,816,1037,1008,847,1115,1283,307,277,276,1009,1009,1150,1263,989,970
270,816,1037,1008,847,1115,1283,307,277,276,1009,1009,1150,1263,989,970,313
816,1037,1008,847,1115,1283,307,277,276,1009,1009,1150,1263,989,970,313,1032
1037,1008,847,1115,1283,307,277,276,1009,1009,1150,1263,989,970,313,1032,500
1008,847,1115,1283,307,277,276,1009,1009,1150,1263,989,970,313,1032,500,500
847,1115,1283,307,277,276,1009,1009,1150,1263,989,970,313,1032,500,500,969
1115,1283,307,277,276,1009,1009,1150,1263,989,970,313,1032,500,500,969,1034
1283,307,277,276,1009,1009,1150,1263,989,970,313,1032,500,500,969,1034,307
307,277,276,1009,1009,1150,1263,989,970,313,1032,500,500,969,1034,307,1008
277,276,1009,1009,1150,1263,989,970,313,1032,500,500,969,1034,307,1008,888
276,1009,1009,1150,1263,989,970,313,1032,500,500,969,1034,307,1008,888,1281
1009,1009,1150,1263,989,970,313,1032,500,500,969,1034,307,1008,888,1281,1008
1009,1150,1263,989,970,313,1032,500,500,969,1034,307,1008,888,1281,1008,775
