0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
237,276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773
276,52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189
52,1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196
1034,11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009
11,1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971
1009,200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156
200,1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971
1347,425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971
425,1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125
1001,3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879
3,276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009
276,845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87
845,352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005
352,1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971
1008,239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691
239,734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275
734,1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048
1009,1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737
1009,884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81
884,1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737
1008,83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009
83,313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857
313,885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276
885,655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884
655,1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691
1277,971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277
971,655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041
655,971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264
971,1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048
1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010
1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011
849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008
1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239
423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159
539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009
773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737
1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011
196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008
1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958
971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009
156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087
971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812
971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000
125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883
879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241
1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811
87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971
1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971
971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238
691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384
275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112
1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193
737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888
81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78
737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316
1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009
857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347
1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971
884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886
691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009
277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971
1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276
1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971
1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971
1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008
1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049
1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008
239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768
159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805
1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806
737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768
1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806
1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971
958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259
1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009
1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739
812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855
1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009
883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203
1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583
811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118
971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2
971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008
238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275
384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652
1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658
193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276
888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009
78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849
316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359
1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970
347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423
971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819
886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276
1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009
971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350
276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008
971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970
971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971
1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276
1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857
1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314
768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15
805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995
806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164
768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000
806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000
971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276
1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971
1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009
739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883
855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236
1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009
203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504
583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276
1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035
2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009
1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032
275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035
652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41
658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314
276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396
1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008
849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504
1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5
970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073
423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035
819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971
276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879
