0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807
1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117
276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813
276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117
1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307
850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545
1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388
43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158
197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80
117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008
1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008
117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466
1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971
42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009
807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205
117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168
813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009
117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849
307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276
545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42
1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423
158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282
80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42
1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043
1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166
466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009
971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243
1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243
1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307
168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203
1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224
849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008
276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312
42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224
423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262
1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344
42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774
1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971
1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276
1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276
1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008
1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847
307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970
203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030
1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12
1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008
312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276
1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809
1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849
344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344
774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269
971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307
276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845
276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307
1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307,307
847,970,1030,12,1008,276,809,849,344,269,307,845,307,307,307
970,1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037
1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037,269
12,1008,276,809,849,344,269,307,845,307,307,307,1037,269,923
1008,276,809,849,344,269,307,845,307,307,307,1037,269,923,971
276,809,849,344,269,307,845,307,307,307,1037,269,923,971,345
809,849,344,269,307,845,307,307,307,1037,269,923,971,345,345
849,344,269,307,845,307,307,307,1037,269,923,971,345,345,345
344,269,307,845,307,307,307,1037,269,923,971,345,345,345,345
269,307,845,307,307,307,1037,269,923,971,345,345,345,345,345
307,845,307,307,307,1037,269,923,971,345,345,345,345,345,306
845,307,307,307,1037,269,923,971,345,345,345,345,345,306,306
307,307,307,1037,269,923,971,345,345,345,345,345,306,306,769
307,307,1037,269,923,971,345,345,345,345,345,306,306,769,845
307,1037,269,923,971,345,345,345,345,345,306,306,769,845,971
1037,269,923,971,345,345,345,345,345,306,306,769,845,971,269
269,923,971,345,345,345,345,345,306,306,769,845,971,269,269
923,971,345,345,345,345,345,306,306,769,845,971,269,269,269
971,345,345,345,345,345,306,306,769,845,971,269,269,269,269
345,345,345,345,345,306,306,769,845,971,269,269,269,269,269
345,345,345,345,306,306,769,845,971,269,269,269,269,269,307
345,345,345,306,306,769,845,971,269,269,269,269,269,307,124
345,345,306,306,769,845,971,269,269,269,269,269,307,124,884
345,306,306,769,845,971,269,269,269,269,269,307,124,884,194
306,306,769,845,971,269,269,269,269,269,307,124,884,194,306
306,769,845,971,269,269,269,269,269,307,124,884,194,306,307
769,845,971,269,269,269,269,269,307,124,884,194,306,307,307
845,971,269,269,269,269,269,307,124,884,194,306,307,307,307
971,269,269,269,269,269,307,124,884,194,306,307,307,307,307
269,269,269,269,269,307,124,884,194,306,307,307,307,307,460
269,269,269,269,307,124,884,194,306,307,307,307,307,460,460
269,269,269,307,124,884,194,306,307,307,307,307,460,460,307
269,269,307,124,884,194,306,307,307,307,307,460,460,307,307
269,307,124,884,194,306,307,307,307,307,460,460,307,307,307
307,124,884,194,306,307,307,307,307,460,460,307,307,307,307
124,884,194,306,307,307,307,307,460,460,307,307,307,307,307
884,194,306,307,307,307,307,460,460,307,307,307,307,307,307
194,306,307,307,307,307,460,460,307,307,307,307,307,307,307
306,307,307,307,307,460,460,307,307,307,307,307,307,307,307
307,307,307,307,460,460,307,307,307,307,307,307,307,307,845
307,307,307,460,460,307,307,307,307,307,307,307,307,845,307
307,307,460,460,307,307,307,307,307,307,307,307,845,307,307
307,460,460,307,307,307,307,307,307,307,307,845,307,307,1008
460,460,307,307,307,307,307,307,307,307,845,307,307,1008,275
460,307,307,307,307,307,307,307,307,845,307,307,1008,275,79
307,307,307,307,307,307,307,307,845,307,307,1008,275,79,79
307,307,307,307,307,307,307,845,307,307,1008,275,79,79,117
307,307,307,307,307,307,845,307,307,1008,275,79,79,117,1008
307,307,307,307,307,845,307,307,1008,275,79,79,117,1008,269
307,307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232
307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313
307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186
307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930
845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186
307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51
307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968
1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008
275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935
79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009
79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037
117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281
1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346
269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009
1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808
1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89
1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614
930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809
1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848
51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808
968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808,808
1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808,808,808
935,1009,1037,1281,346,1009,808,89,614,809,848,808,808,808,808
1009,1037,1281,346,1009,808,89,614,809,848,808,808,808,808,770
1037,1281,346,1009,808,89,614,809,848,808,808,808,808,770,808
1281,346,1009,808,89,614,809,848,808,808,808,808,770,808,1009
346,1009,808,89,614,809,848,808,808,808,808,770,808,1009,1008
1009,808,89,614,809,848,808,808,808,808,770,808,1009,1008,1009
808,89,614,809,848,808,808,808,808,770,808,1009,1008,1009,1008
89,614,809,848,808,808,808,808,770,808,1009,1008,1009,1008,999
614,809,848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008
809,848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009
848,808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734
808,808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042
808,808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180
808,808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205
808,770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009
770,808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118
808,1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812
1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186
1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239
1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620
1008,999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162
999,1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242
1008,1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155
1009,734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236
734,1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009
1042,1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009,1009
1180,1205,1009,1118,812,1186,239,620,162,242,155,1236,1009,1009,79
1205,1009,1118,812,1186,239,620,162,242,155,1236,1009,1009,79,614
1009,1118,812,1186,239,620,162,242,155,1236,1009,1009,79,614,276
1118,812,1186,239,620,162,242,155,1236,1009,1009,79,614,276,315
812,1186,239,620,162,242,155,1236,1009,1009,79,614,276,315,239
1186,239,620,162,242,155,1236,1009,1009,79,614,276,315,239,1008
239,620,162,242,155,1236,1009,1009,79,614,276,315,239,1008,173
620,162,242,155,1236,1009,1009,79,614,276,315,239,1008,173,239
162,242,155,1236,1009,1009,79,614,276,315,239,1008,173,239,579
242,155,1236,1009,1009,79,614,276,315,239,1008,173,239,579,971
155,1236,1009,1009,79,614,276,315,239,1008,173,239,579,971,1008
1236,1009,1009,79,614,276,315,239,1008,173,239,579,971,1008,970
1009,1009,79,614,276,315,239,1008,173,239,579,971,1008,970,127
1009,79,614,276,315,239,1008,173,239,579,971,1008,970,127,1008
79,614,276,315,239,1008,173,239,579,971,1008,970,127,1008,1009
614,276,315,239,1008,173,239,579,971,1008,970,127,1008,1009,1466
276,315,239,1008,173,239,579,971,1008,970,127,1008,1009,1466,1009
315,239,1008,173,239,579,971,1008,970,127,1008,1009,1466,1009,1008
239,1008,173,239,579,971,1008,970,127,1008,1009,1466,1009,1008,462
1008,173,239,579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009
173,239,579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165
239,579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43
579,971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508
971,1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009
1008,970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998
970,127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009
127,1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008
1008,1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008
1009,1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008
1466,1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540
1009,1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407
1008,462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384
462,1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925
1009,165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53
165,43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037
43,1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407
1508,1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313
1009,998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313,691
998,1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313,691,50
1009,1008,1008,1008,540,1407,384,925,53,1037,1407,313,691,50,1087
1008,1008,1008,540,1407,384,925,53,1037,1407,313,691,50,1087,1009
1008,1008,540,1407,384,925,53,1037,1407,313,691,50,1087,1009,1009
1008,540,1407,384,925,53,1037,1407,313,691,50,1087,1009,1009,1029
540,1407,384,925,53,1037,1407,313,691,50,1087,1009,1009,1029,736
1407,384,925,53,1037,1407,313,691,50,1087,1009,1009,1029,736,313
384,925,53,1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028
925,53,1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028,345
53,1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028,345,1009
1037,1407,313,691,50,1087,1009,1009,1029,736,313,1028,345,1009,354
1407,313,691,50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508
313,691,50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356
691,50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808
50,1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035
1087,1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009
1009,1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352
1009,1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008
1029,736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349
736,313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104
313,1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509
1028,345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509
345,1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009
1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971
354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972
1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972
1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846
808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773
1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773,241
1009,1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773,241,45
1352,1008,1349,1104,1509,1509,1009,971,972,972,846,773,241,45,3
1008,1349,1104,1509,1509,1009,971,972,972,846,773,241,45,3,971
1349,1104,1509,1509,1009,971,972,972,846,773,241,45,3,971,124
1104,1509,1509,1009,971,972,972,846,773,241,45,3,971,124,774
1509,1509,1009,971,972,972,846,773,241,45,3,971,124,774,881
1509,1009,971,972,972,846,773,241,45,3,971,124,774,881,970
1009,971,972,972,846,773,241,45,3,971,124,774,881,970,81
971,972,972,846,773,241,45,3,971,124,774,881,970,81,1009
972,972,846,773,241,45,3,971,124,774,881,970,81,1009,352
972,846,773,241,45,3,971,124,774,881,970,81,1009,352,1032
846,773,241,45,3,971,124,774,881,970,81,1009,352,1032,1009
773,241,45,3,971,124,774,881,970,81,1009,352,1032,1009,125
241,45,3,971,124,774,881,970,81,1009,352,1032,1009,125,653
45,3,971,124,774,881,970,81,1009,352,1032,1009,125,653,1009
3,971,124,774,881,970,81,1009,352,1032,1009,125,653,1009,87
971,124,774,881,970,81,1009,352,1032,1009,125,653,1009,87,276
124,774,881,970,81,1009,352,1032,1009,125,653,1009,87,276,1040
774,881,970,81,1009,352,1032,1009,125,653,1009,87,276,1040,422
881,970,81,1009,352,1032,1009,125,653,1009,87,276,1040,422,1008
970,81,1009,352,1032,1009,125,653,1009,87,276,1040,422,1008,242
81,1009,352,1032,1009,125,653,1009,87,276,1040,422,1008,242,1008
1009,352,1032,1009,125,653,1009,87,276,1040,422,1008,242,1008,1514
352,1032,1009,125,653,1009,87,276,1040,422,1008,242,1008,1514,1008
1032,1009,125,653,1009,87,276,1040,422,1008,242,1008,1514,1008,276
1009,125,653,1009,87,276,1040,422,1008,242,1008,1514,1008,276,1311
125,653,1009,87,276,1040,422,1008,242,1008,1514,1008,276,1311,1001
653,1009,87,276,1040,422,1008,242,1008,1514,1008,276,1311,1001,846
1009,87,276,1040,422,1008,242,1008,1514,1008,276,1311,1001,846,811
87,276,1040,422,1008,242,1008,1514,1008,276,1311,1001,846,811,811
276,1040,422,1008,242,1008,1514,1008,276,1311,1001,846,811,811,1009
1040,422,1008,242,1008,1514,1008,276,1311,1001,846,811,811,1009,1220
422,1008,242,1008,1514,1008,276,1311,1001,846,811,811,1009,1220,845
1008,242,1008,1514,1008,276,1311,1001,846,811,811,1009,1220,845,161
242,1008,1514,1008,276,1311,1001,846,811,811,1009,1220,845,161,276
1008,1514,1008,276,1311,1001,846,811,811,1009,1220,845,161,276,968
1514,1008,276,1311,1001,846,811,811,1009,1220,845,161,276,968,196
1008,276,1311,1001,846,811,811,1009,1220,845,161,276,968,196,313
276,1311,1001,846,811,811,1009,1220,845,161,276,968,196,313,970
1311,1001,846,811,811,1009,1220,845,161,276,968,196,313,970,200
1001,846,811,811,1009,1220,845,161,276,968,196,313,970,200,42
846,811,811,1009,1220,845,161,276,968,196,313,970,200,42,1142
811,811,1009,1220,845,161,276,968,196,313,970,200,42,1142,122
811,1009,1220,845,161,276,968,196,313,970,200,42,1142,122,1009
1009,1220,845,161,276,968,196,313,970,200,42,1142,122,1009,1008
1220,845,161,276,968,196,313,970,200,42,1142,122,1009,1008,5
845,161,276,968,196,313,970,200,42,1142,122,1009,1008,5,1009
161,276,968,196,313,970,200,42,1142,122,1009,1008,5,1009,694
276,968,196,313,970,200,42,1142,122,1009,1008,5,1009,694,314
968,196,313,970,200,42,1142,122,1009,1008,5,1009,694,314,1047
196,313,970,200,42,1142,122,1009,1008,5,1009,694,314,1047,1008
313,970,200,42,1142,122,1009,1008,5,1009,694,314,1047,1008,425
970,200,42,1142,122,1009,1008,5,1009,694,314,1047,1008,425,308
200,42,1142,122,1009,1008,5,1009,694,314,1047,1008,425,308,1002
42,1142,122,1009,1008,5,1009,694,314,1047,1008,425,308,1002,1183
1142,122,1009,1008,5,1009,694,314,1047,1008,425,308,1002,1183,662
122,1009,1008,5,1009,694,314,1047,1008,425,308,1002,1183,662,1008
1009,1008,5,1009,694,314,1047,1008,425,308,1002,1183,662,1008,79
1008,5,1009,694,314,1047,1008,425,308,1002,1183,662,1008,79,163
5,1009,694,314,1047,1008,425,308,1002,1183,662,1008,79,163,1034
1009,694,314,1047,1008,425,308,1002,1183,662,1008,79,163,1034,1000
694,314,1047,1008,425,308,1002,1183,662,1008,79,163,1034,1000,772
314,1047,1008,425,308,1002,1183,662,1008,79,163,1034,1000,772,1009
1047,1008,425,308,1002,1183,662,1008,79,163,1034,1000,772,1009,1009
1008,425,308,1002,1183,662,1008,79,163,1034,1000,772,1009,1009,845
425,308,1002,1183,662,1008,79,163,1034,1000,772,1009,1009,845,276
308,1002,1183,662,1008,79,163,1034,1000,772,1009,1009,845,276,1009
1002,1183,662,1008,79,163,1034,1000,772,1009,1009,845,276,1009,1128
1183,662,1008,79,163,1034,1000,772,1009,1009,845,276,1009,1128,993
662,1008,79,163,1034,1000,772,1009,1009,845,276,1009,1128,993,197
1008,79,163,1034,1000,772,1009,1009,845,276,1009,1128,993,197,1225
79,163,1034,1000,772,1009,1009,845,276,1009,1128,993,197,1225,1035
163,1034,1000,772,1009,1009,845,276,1009,1128,993,197,1225,1035,241
1034,1000,772,1009,1009,845,276,1009,1128,993,197,1225,1035,241,653
1000,772,1009,1009,845,276,1009,1128,993,197,1225,1035,241,653,389
772,1009,1009,845,276,1009,1128,993,197,1225,1035,241,653,389,988
1009,1009,845,276,1009,1128,993,197,1225,1035,241,653,389,988,1009
1009,845,276,1009,1128,993,197,1225,1035,241,653,389,988,1009,1275
845,276,1009,1128,993,197,1225,1035,241,653,389,988,1009,1275,1182
276,1009,1128,993,197,1225,1035,241,653,389,988,1009,1275,1182,1008
1009,1128,993,197,1225,1035,241,653,389,988,1009,1275,1182,1008,1009
1128,993,197,1225,1035,241,653,389,988,1009,1275,1182,1008,1009,1009
993,197,1225,1035,241,653,389,988,1009,1275,1182,1008,1009,1009,812
197,1225,1035,241,653,389,988,1009,1275,1182,1008,1009,1009,812,164
1225,1035,241,653,389,988,1009,1275,1182,1008,1009,1009,812,164,1008
1035,241,653,389,988,1009,1275,1182,1008,1009,1009,812,164,1008,1009
241,653,389,988,1009,1275,1182,1008,1009,1009,812,164,1008,1009,1445
653,389,988,1009,1275,1182,1008,1009,1009,812,164,1008,1009,1445,990
389,988,1009,1275,1182,1008,1009,1009,812,164,1008,1009,1445,990,1009
988,1009,1275,1182,1008,1009,1009,812,164,1008,1009,1445,990,1009,971
