0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1322,1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048
1008,849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010
849,1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011
1318,423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008
423,539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239
539,773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159
773,1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009
1189,196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737
196,1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011
1009,971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008
971,156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958
156,971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009
971,971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087
971,125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812
125,879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000
879,1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883
1009,87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241
87,1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811
1005,971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971
971,691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971
691,275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238
275,1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384
1048,737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112
737,81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193
81,737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888
737,1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78
1009,857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316
857,1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009
1276,884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347
884,691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971
691,277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886
277,1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009
1041,1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971
1264,1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276
1048,1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971
1010,1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971
1011,1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008
1008,239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049
239,159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008
159,1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768
1009,737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805
737,1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806
1011,1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768
1008,958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806
958,1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971
1009,1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259
1087,812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009
812,1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739
1000,883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855
883,1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009
1241,811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203
811,971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583
971,971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118
971,238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2
238,384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008
384,1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275
1112,193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652
193,888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658
888,78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276
78,316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009
316,1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849
1009,347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359
347,971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970
971,886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423
886,1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819
1009,971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276
971,276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009
276,971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350
971,971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008
971,1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970
1008,1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971
1049,1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276
1008,768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857
768,805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314
805,806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15
806,768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995
768,806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164
806,971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000
971,1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000
1259,1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276
1009,739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971
739,855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009
855,1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883
1009,203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236
203,583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009
583,1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504
1118,2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276
2,1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035
1008,275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009
275,652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032
652,658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035
658,276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41
276,1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314
1009,849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396
849,1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008
1359,970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504
970,423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5
423,819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073
819,276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035
276,1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971
1009,350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879
350,1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009
1008,970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152
970,971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349
971,276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009
276,857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613
857,314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009
314,15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857
15,995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236
995,164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035
164,1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201
1000,1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086
1000,276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009
276,971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275
971,1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009
1009,883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157
883,236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280
236,1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81
1009,504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242
504,276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009
276,1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160
1035,1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157
1009,1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008
1032,1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008
1035,41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471
41,314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269
314,1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008
1396,1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008
1008,504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008
504,5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157
5,1073,1035,971,879,1009,1152,349,1009,613,1009,857,236,1035,201,1086,1009,275,1009,157,1280,81,1242,1009,1160,157,1008,1008,1471,269,1008,1008,1008,157,158
