0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
86,1008,1008,1150,240,1008,315,971,652,1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276
1008,1008,1150,240,1008,315,971,652,1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746
1008,1150,240,1008,315,971,652,1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994
1150,240,1008,315,971,652,1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009
240,1008,315,971,652,1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003
1008,315,971,652,1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746
315,971,652,1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42
971,652,1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970
652,1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008
1008,203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922
203,746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008
746,813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466
813,1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008
1408,539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466
539,1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746
1084,307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963
307,4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466
4,779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009
779,971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008
971,1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746
1008,1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235
1084,1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235
1008,697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235
697,620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235
620,276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746
276,1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119
1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312
276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009
276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009
746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196
994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882
1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275
1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234
746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857
42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922
970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973
1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538
922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428
1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89
466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463
1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008
466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313
746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86
963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425
466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470
1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244
1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070
746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244
235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973
235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9
235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042
235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388
746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278
1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971
1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046
1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008
1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960
196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008
882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79
1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071
234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008
857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008
922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235
973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008
538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48
428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733
89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008
1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001
1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114
1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009
86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660
425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660
1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660
1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4
1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810
1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045
973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009
9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008
1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49
1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922
1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884
971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690
1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008
1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156
960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008
1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008
79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008
1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613
1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971
1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201
235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000
1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690
48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165
733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157
1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009
1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238
1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008
1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009
660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935
660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812
660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008
4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008
810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423
1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009
1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845
1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233
49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269
922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306
884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465
690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008
1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773
156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615
1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276
1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221
1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195
613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3
971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236
201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845
1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008
690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882
1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971
157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008
1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065
238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734
1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009
1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080
935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009
812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238
1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883
1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883
423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385
1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037
845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008
233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008
269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345
306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4
465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009
1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165
773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974
615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165
276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575
1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194
195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008
3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971
236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41
845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312
1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474
882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735
971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009
1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275
1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773
734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035
1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426
1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885
1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314
238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923
883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162
883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885
1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388
1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122
1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035
