0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1009,850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316
850,855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009
855,314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971
314,231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232
231,117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276
117,234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009
234,1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424
1009,1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238
1009,1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352
1128,1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236
1009,233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008
233,276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009
276,1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396
1008,1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277
1009,1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226
1009,167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773
167,201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008
201,1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692
1009,119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001
119,845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162
845,923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997
923,193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276
193,88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48
88,316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394
316,1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008
1009,971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009
971,232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314
232,276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009
276,1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4
1009,1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009
1424,238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244
238,352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244
352,1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001
1236,1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001
1008,1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236
1009,1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442
1396,277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614
277,1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165
1226,773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971
773,1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164
1008,692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308
692,1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001
1001,162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009
162,997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809
997,1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276
1276,48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129
48,1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008
1394,1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276
1008,1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276
1009,314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035
314,1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850
1009,4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001
4,1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43
1009,1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197
1244,1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117
1244,1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119
1001,1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117
1001,236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280
236,1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42
1442,614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807
614,1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117
1165,971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813
971,1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117
1164,308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307
308,1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545
1001,1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388
1009,809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158
809,276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80
276,1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008
1129,1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008
1008,276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466
276,276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971
276,1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009
1035,850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205
850,1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168
1001,43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009
43,197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849
197,117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276
117,1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42
1119,117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423
117,1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282
1280,42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42
42,807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043
807,117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166
117,813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009
813,117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243
117,307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243
307,545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307
545,1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203
1388,158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224
158,80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008
80,1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312
1008,1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224
1008,466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262
466,971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344
971,1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774
1009,1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971
1205,168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276
168,1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276
1009,849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008
849,276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847
276,42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970
42,423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030
423,1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12
1282,42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008
42,1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276
1043,1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809
1166,1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849
1009,1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344
1243,1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269
1243,307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307
307,203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845
203,1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307
1224,1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307,307
1008,312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307,307,307
312,1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037
1224,1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037,269
1262,344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037,269,923
344,774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037,269,923,971
774,971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037,269,923,971,345
971,276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037,269,923,971,345,345
276,276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037,269,923,971,345,345,345
276,1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037,269,923,971,345,345,345,345
1008,847,970,1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037,269,923,971,345,345,345,345,345
847,970,1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037,269,923,971,345,345,345,345,345,306
970,1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037,269,923,971,345,345,345,345,345,306,306
1030,12,1008,276,809,849,344,269,307,845,307,307,307,1037,269,923,971,345,345,345,345,345,306,306,769
12,1008,276,809,849,344,269,307,845,307,307,307,1037,269,923,971,345,345,345,345,345,306,306,769,845
1008,276,809,849,344,269,307,845,307,307,307,1037,269,923,971,345,345,345,345,345,306,306,769,845,971
276,809,849,344,269,307,845,307,307,307,1037,269,923,971,345,345,345,345,345,306,306,769,845,971,269
809,849,344,269,307,845,307,307,307,1037,269,923,971,345,345,345,345,345,306,306,769,845,971,269,269
849,344,269,307,845,307,307,307,1037,269,923,971,345,345,345,345,345,306,306,769,845,971,269,269,269
344,269,307,845,307,307,307,1037,269,923,971,345,345,345,345,345,306,306,769,845,971,269,269,269,269
269,307,845,307,307,307,1037,269,923,971,345,345,345,345,345,306,306,769,845,971,269,269,269,269,269
307,845,307,307,307,1037,269,923,971,345,345,345,345,345,306,306,769,845,971,269,269,269,269,269,307
845,307,307,307,1037,269,923,971,345,345,345,345,345,306,306,769,845,971,269,269,269,269,269,307,124
307,307,307,1037,269,923,971,345,345,345,345,345,306,306,769,845,971,269,269,269,269,269,307,124,884
307,307,1037,269,923,971,345,345,345,345,345,306,306,769,845,971,269,269,269,269,269,307,124,884,194
307,1037,269,923,971,345,345,345,345,345,306,306,769,845,971,269,269,269,269,269,307,124,884,194,306
1037,269,923,971,345,345,345,345,345,306,306,769,845,971,269,269,269,269,269,307,124,884,194,306,307
269,923,971,345,345,345,345,345,306,306,769,845,971,269,269,269,269,269,307,124,884,194,306,307,307
923,971,345,345,345,345,345,306,306,769,845,971,269,269,269,269,269,307,124,884,194,306,307,307,307
971,345,345,345,345,345,306,306,769,845,971,269,269,269,269,269,307,124,884,194,306,307,307,307,307
345,345,345,345,345,306,306,769,845,971,269,269,269,269,269,307,124,884,194,306,307,307,307,307,460
345,345,345,345,306,306,769,845,971,269,269,269,269,269,307,124,884,194,306,307,307,307,307,460,460
345,345,345,306,306,769,845,971,269,269,269,269,269,307,124,884,194,306,307,307,307,307,460,460,307
345,345,306,306,769,845,971,269,269,269,269,269,307,124,884,194,306,307,307,307,307,460,460,307,307
345,306,306,769,845,971,269,269,269,269,269,307,124,884,194,306,307,307,307,307,460,460,307,307,307
306,306,769,845,971,269,269,269,269,269,307,124,884,194,306,307,307,307,307,460,460,307,307,307,307
306,769,845,971,269,269,269,269,269,307,124,884,194,306,307,307,307,307,460,460,307,307,307,307,307
769,845,971,269,269,269,269,269,307,124,884,194,306,307,307,307,307,460,460,307,307,307,307,307,307
845,971,269,269,269,269,269,307,124,884,194,306,307,307,307,307,460,460,307,307,307,307,307,307,307
971,269,269,269,269,269,307,124,884,194,306,307,307,307,307,460,460,307,307,307,307,307,307,307,307
269,269,269,269,269,307,124,884,194,306,307,307,307,307,460,460,307,307,307,307,307,307,307,307,845
269,269,269,269,307,124,884,194,306,307,307,307,307,460,460,307,307,307,307,307,307,307,307,845,307
269,269,269,307,124,884,194,306,307,307,307,307,460,460,307,307,307,307,307,307,307,307,845,307,307
269,269,307,124,884,194,306,307,307,307,307,460,460,307,307,307,307,307,307,307,307,845,307,307,1008
269,307,124,884,194,306,307,307,307,307,460,460,307,307,307,307,307,307,307,307,845,307,307,1008,275
307,124,884,194,306,307,307,307,307,460,460,307,307,307,307,307,307,307,307,845,307,307,1008,275,79
124,884,194,306,307,307,307,307,460,460,307,307,307,307,307,307,307,307,845,307,307,1008,275,79,79
884,194,306,307,307,307,307,460,460,307,307,307,307,307,307,307,307,845,307,307,1008,275,79,79,117
194,306,307,307,307,307,460,460,307,307,307,307,307,307,307,307,845,307,307,1008,275,79,79,117,1008
306,307,307,307,307,460,460,307,307,307,307,307,307,307,307,845,307,307,1008,275,79,79,117,1008,269
307,307,307,307,460,460,307,307,307,307,307,307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232
307,307,307,460,460,307,307,307,307,307,307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313
307,307,460,460,307,307,307,307,307,307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186
307,460,460,307,307,307,307,307,307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930
460,460,307,307,307,307,307,307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186
460,307,307,307,307,307,307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51
307,307,307,307,307,307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968
307,307,307,307,307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008
307,307,307,307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935
307,307,307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009
307,307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037
307,307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281
307,307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346
307,845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009
845,307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808
307,307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89
307,1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614
1008,275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809
275,79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848
79,79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808
79,117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808,808
117,1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808,808,808
1008,269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808,808,808,808
269,1232,1313,1186,930,1186,51,968,1008,935,1009,1037,1281,346,1009,808,89,614,809,848,808,808,808,808,770
