0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
199,1009,1027,1046,163,308,1282,1164,461,197,2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505
1009,1027,1046,163,308,1282,1164,461,197,2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921
1027,1046,163,308,1282,1164,461,197,2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619
1046,163,308,1282,1164,461,197,2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315
163,308,1282,1164,461,197,2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315
308,1282,1164,461,197,2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269
1282,1164,461,197,2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195
1164,461,197,2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359
461,197,2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738
197,2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813
2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356
1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037
1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47
501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922
384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155
383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009
1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009
270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268
1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11
971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767
202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858
52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313
699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113
1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237
162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614
884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41
42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500
3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427
1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811
80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49
505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51
921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973
619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3
315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313
315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270
269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008
195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234
1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198
738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701
813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009
1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813
1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009
47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308
922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276
1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970
1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970
1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311
268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50
11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314
767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315
858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009
313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165
1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812
237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009
614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009
41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857
500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471
427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774
811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320
49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320
51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008
973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267
3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268
313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243
270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267
1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229
234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267
198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268
701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320
1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009
813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268
1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659
308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237
276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320
970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156
970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009
311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087
50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39
314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812
315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87
1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807
1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009
812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009
1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971
1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735
857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4
1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314
774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009
1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347
1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396
1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308
267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162
268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324
1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810
267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009
229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79
267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79
268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314
1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009
1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002
268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77
659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810
237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394
1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884
156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167
1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046
1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270
39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008
812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501
87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614
807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223
1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009
1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223
971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737
735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008
4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276
314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008
1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118
1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008
1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231
308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895
162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001
1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195
810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115
1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288
79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288
79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47
314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001
1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968
1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277
77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11
810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971
1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613
884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084
1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806
1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362
270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358
1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326
501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465
614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080
1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008
1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614
1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347
737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79
1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732
276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199
1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162
118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009
1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197
231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970
895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234
