0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
268,11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472
11,1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009
1443,970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157
970,197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884
197,429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278
429,389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885
389,167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884
167,1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885
1008,50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884
50,690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310
690,736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845
736,1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268
1049,1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008
1434,233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009
233,1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113
1008,79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202
79,885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194
885,884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276
884,1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693
1000,1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125
1009,120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698
120,1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888
1472,1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008
1009,157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008
157,884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009
884,278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037
278,885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812
885,884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191
884,885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030
885,884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118
884,1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461
1310,845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009
845,268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009
268,1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308
1008,1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009
1009,1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267
1113,202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970
202,194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162
194,276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162,82
276,693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162,82,613
693,125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162,82,613,1009
125,698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162,82,613,1009,1030
698,888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162,82,613,1009,1030,990
888,1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162,82,613,1009,1030,990,971
1008,1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162,82,613,1009,1030,990,971,998
1008,1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162,82,613,1009,1030,990,971,998,267
1009,1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162,82,613,1009,1030,990,971,998,267,156
1037,812,191,1030,118,461,1009,1009,308,1009,267,970,162,82,613,1009,1030,990,971,998,267,156,812
812,191,1030,118,461,1009,1009,308,1009,267,970,162,82,613,1009,1030,990,971,998,267,156,812,389
191,1030,118,461,1009,1009,308,1009,267,970,162,82,613,1009,1030,990,971,998,267,156,812,389,1433
1030,118,461,1009,1009,308,1009,267,970,162,82,613,1009,1030,990,971,998,267,156,812,389,1433,1152
118,461,1009,1009,308,1009,267,970,162,82,613,1009,1030,990,971,998,267,156,812,389,1433,1152,810
461,1009,1009,308,1009,267,970,162,82,613,1009,1030,990,971,998,267,156,812,389,1433,1152,810,1222
1009,1009,308,1009,267,970,162,82,613,1009,1030,990,971,998,267,156,812,389,1433,1152,810,1222,1222
1009,308,1009,267,970,162,82,613,1009,1030,990,971,998,267,156,812,389,1433,1152,810,1222,1222,735
308,1009,267,970,162,82,613,1009,1030,990,971,998,267,156,812,389,1433,1152,810,1222,1222,735,812
1009,267,970,162,82,613,1009,1030,990,971,998,267,156,812,389,1433,1152,810,1222,1222,735,812,971
267,970,162,82,613,1009,1030,990,971,998,267,156,812,389,1433,1152,810,1222,1222,735,812,971,849
970,162,82,613,1009,1030,990,971,998,267,156,812,389,1433,1152,810,1222,1222,735,812,971,849,652
162,82,613,1009,1030,990,971,998,267,156,812,389,1433,1152,810,1222,1222,735,812,971,849,652,969
82,613,1009,1030,990,971,998,267,156,812,389,1433,1152,810,1222,1222,735,812,971,849,652,969,199
613,1009,1030,990,971,998,267,156,812,389,1433,1152,810,1222,1222,735,812,971,849,652,969,199,1009
1009,1030,990,971,998,267,156,812,389,1433,1152,810,1222,1222,735,812,971,849,652,969,199,1009,1027
1030,990,971,998,267,156,812,389,1433,1152,810,1222,1222,735,812,971,849,652,969,199,1009,1027,1046
990,971,998,267,156,812,389,1433,1152,810,1222,1222,735,812,971,849,652,969,199,1009,1027,1046,163
971,998,267,156,812,389,1433,1152,810,1222,1222,735,812,971,849,652,969,199,1009,1027,1046,163,308
998,267,156,812,389,1433,1152,810,1222,1222,735,812,971,849,652,969,199,1009,1027,1046,163,308,1282
267,156,812,389,1433,1152,810,1222,1222,735,812,971,849,652,969,199,1009,1027,1046,163,308,1282,1164
156,812,389,1433,1152,810,1222,1222,735,812,971,849,652,969,199,1009,1027,1046,163,308,1282,1164,461
812,389,1433,1152,810,1222,1222,735,812,971,849,652,969,199,1009,1027,1046,163,308,1282,1164,461,197
389,1433,1152,810,1222,1222,735,812,971,849,652,969,199,1009,1027,1046,163,308,1282,1164,461,197,2
1433,1152,810,1222,1222,735,812,971,849,652,969,199,1009,1027,1046,163,308,1282,1164,461,197,2,1009
1152,810,1222,1222,735,812,971,849,652,969,199,1009,1027,1046,163,308,1282,1164,461,197,2,1009,1009
810,1222,1222,735,812,971,849,652,969,199,1009,1027,1046,163,308,1282,1164,461,197,2,1009,1009,501
1222,1222,735,812,971,849,652,969,199,1009,1027,1046,163,308,1282,1164,461,197,2,1009,1009,501,384
1222,735,812,971,849,652,969,199,1009,1027,1046,163,308,1282,1164,461,197,2,1009,1009,501,384,383
735,812,971,849,652,969,199,1009,1027,1046,163,308,1282,1164,461,197,2,1009,1009,501,384,383,1394
812,971,849,652,969,199,1009,1027,1046,163,308,1282,1164,461,197,2,1009,1009,501,384,383,1394,270
971,849,652,969,199,1009,1027,1046,163,308,1282,1164,461,197,2,1009,1009,501,384,383,1394,270,1008
849,652,969,199,1009,1027,1046,163,308,1282,1164,461,197,2,1009,1009,501,384,383,1394,270,1008,971
652,969,199,1009,1027,1046,163,308,1282,1164,461,197,2,1009,1009,501,384,383,1394,270,1008,971,202
969,199,1009,1027,1046,163,308,1282,1164,461,197,2,1009,1009,501,384,383,1394,270,1008,971,202,52
199,1009,1027,1046,163,308,1282,1164,461,197,2,1009,1009,501,384,383,1394,270,1008,971,202,52,699
1009,1027,1046,163,308,1282,1164,461,197,2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008
1027,1046,163,308,1282,1164,461,197,2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162
1046,163,308,1282,1164,461,197,2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884
163,308,1282,1164,461,197,2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42
308,1282,1164,461,197,2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3
1282,1164,461,197,2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008
1164,461,197,2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80
461,197,2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505
197,2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921
2,1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619
1009,1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315
1009,501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315
501,384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269
384,383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195
383,1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359
1394,270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738
270,1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813
1008,971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356
971,202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037
202,52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47
52,699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922
699,1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155
1008,162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009
162,884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009
884,42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268
42,3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11
3,1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767
1008,80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858
80,505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313
505,921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113
921,619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237
619,315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614
315,315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41
315,269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500
269,195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427
195,1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811
1359,738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49
738,813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51
813,1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973
1356,1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3
1037,47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313
47,922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270
922,1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008
1155,1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234
1009,1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198
1009,268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701
268,11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009
11,767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813
767,858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009
858,313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308
313,1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276
1113,237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970
237,614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970
614,41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311
41,500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50
500,427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314
427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315
811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009
49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165
51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812
973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009
3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009
313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857
270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471
1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774
234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320
198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320
701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008
1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267
813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268
1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243
308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267
276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229
970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267
970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268
311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320
50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009
314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268
315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659
1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237
1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320
812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156
1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009
1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087
857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39
1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812
774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87
1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807
1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009
1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009
267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971
268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735
1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4
267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314
229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009
267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347
268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396
1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308
1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162
268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324
659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810
237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009
1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79
156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79
1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314
1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009
39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002
812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77
87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810
807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394
1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884
1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167
971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046
735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270
4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008
314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501
1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614
1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223
1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009
308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223
162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737
1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008
