0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1275,276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119
276,276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312
276,746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009
746,994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009
994,1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196
1009,1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882
1003,746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275
746,42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234
42,970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857
970,1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922
1008,922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973
922,1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538
1008,466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428
466,1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89
1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463
466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008
746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313
963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86
466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425
1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470
1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244
746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070
235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244
235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973
235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9
235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042
746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388
1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278
1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971
1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046
1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008
196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960
882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008
1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79
234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071
857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008
922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008
973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235
538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008
428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48
89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733
1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008
1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001
1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114
86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009
425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660
1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660
1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660
1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4
1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810
973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045
9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009
1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008
1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49
1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922
971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884
1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690
1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008
960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156
1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008
79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008
1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008
1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613
1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971
235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201
1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000
48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690
733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165
1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157
1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009
1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238
1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008
660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009
660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935
660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812
4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008
810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008
1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423
1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009
1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845
49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233
922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269
884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306
690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465
1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008
156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773
1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615
1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276
1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221
613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195
971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3
201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236
1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845
690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008
1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882
157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971
1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008
238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065
1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734
1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009
935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080
812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009
1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238
1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883
423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883
1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385
845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037
233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008
269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008
306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345
465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4
1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009
773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165
615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974
276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165
1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575
195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194
3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008
236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971
845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41
1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312
882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474
971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735
1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009
1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275
734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773
1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035
1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426
1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885
238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314
883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923
883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162
1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885
1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388
1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122
1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035
345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276
4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283
1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884
1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971
974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008
165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234
575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345
194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008
1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167
971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268
41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009
312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043
1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367
735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429
1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122
275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502
773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206
1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126
1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505
885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000
314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806
923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307
162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347
885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126
1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276
122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359
1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773
276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009
1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921
