0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
427,811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267
811,49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229
49,51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267
51,973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268
973,3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320
3,313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009
313,270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268
270,1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659
1008,234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237
234,198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320
198,701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156
701,1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009
1009,813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087
813,1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39
1009,308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812
308,276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87
276,970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807
970,970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009
970,311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009
311,50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971
50,314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735
314,315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4
315,1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314
1009,1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009
1165,812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347
812,1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396
1009,1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308
1009,857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162
857,1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324
1471,774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810
774,1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009
1320,1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79
1320,1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79
1008,267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314
267,268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009
268,1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002
1243,267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77
267,229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810
229,267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394
267,268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884
268,1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167
1320,1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046
1009,268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270
268,659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008
659,237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501
237,1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614
1320,156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223
156,1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009
1009,1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223
1087,39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737
39,812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008
812,87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276
87,807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008
807,1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118
1009,1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008
1009,971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231
971,735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895
735,4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001
4,314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195
314,1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115
1009,1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288
1347,1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288
1396,308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47
308,162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001
162,1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968
1324,810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277
810,1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11
1009,79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971
79,79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613
79,314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084
314,1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806
1009,1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362
1002,77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358
77,810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326
810,1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465
1394,884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080
884,1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008
1167,1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614
1046,270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347
270,1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79
1008,501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732
501,614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199
614,1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162
1223,1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009
1009,1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197
1223,737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970
737,1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234
1008,276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809
276,1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009
1008,118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888
118,1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768
1008,231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199
231,895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951
895,1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971
1001,195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89
195,115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508
115,1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83
1288,1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883
1288,47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009
47,1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971
1001,968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203
968,277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79
277,11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79,1009
11,971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79,1009,971
971,613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79,1009,971,813
613,1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79,1009,971,813,1075
1084,806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79,1009,971,813,1075,735
806,1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79,1009,971,813,1075,735,971
1362,1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79,1009,971,813,1075,735,971,89
1358,1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79,1009,971,813,1075,735,971,89,239
1326,465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79,1009,971,813,1075,735,971,89,239,120
465,1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79,1009,971,813,1075,735,971,89,239,120,1009
1080,1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79,1009,971,813,1075,735,971,89,239,120,1009,1087
1008,614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79,1009,971,813,1075,735,971,89,239,120,1009,1087,1008
614,347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79,1009,971,813,1075,735,971,89,239,120,1009,1087,1008,1008
347,79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79,1009,971,813,1075,735,971,89,239,120,1009,1087,1008,1008,159
79,732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79,1009,971,813,1075,735,971,89,239,120,1009,1087,1008,1008,159,1223
732,199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79,1009,971,813,1075,735,971,89,239,120,1009,1087,1008,1008,159,1223,239
199,162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79,1009,971,813,1075,735,971,89,239,120,1009,1087,1008,1008,159,1223,239,1032
162,1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79,1009,971,813,1075,735,971,89,239,120,1009,1087,1008,1008,159,1223,239,1032,660
1009,197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79,1009,971,813,1075,735,971,89,239,120,1009,1087,1008,1008,159,1223,239,1032,660,813
197,970,234,809,1009,888,768,199,951,971,89,1508,83,883,1009,971,203,79,1009,971,813,1075,735,971,89,239,120,1009,1087,1008,1008,159,1223,239,1032,660,813,660
