0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1008,466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89
466,746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463
746,963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008
963,466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313
466,1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86
1009,1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425
1008,746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470
746,235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244
235,235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070
235,235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244
235,235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973
235,746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9
746,1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042
1119,1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388
1312,1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278
1009,1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971
1009,196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046
196,882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008
882,1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960
1275,234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008
234,857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79
857,922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071
922,973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008
973,538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008
538,428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235
428,89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008
89,1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48
1463,1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733
1008,1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008
1313,86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001
86,425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114
425,1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009
1470,1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660
1244,1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660
1070,1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660
1244,973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4
973,9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810
9,1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045
1042,1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009
1388,1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008
1278,971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49
971,1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922
1046,1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884
1008,960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690
960,1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008
1008,79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156
79,1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008
1071,1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008
1008,1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008
1008,235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613
235,1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971
1008,48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201
48,733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000
733,1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690
1008,1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165
1001,1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157
1114,1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009
1009,660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238
660,660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008
660,660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009
660,4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935
4,810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812
810,1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008
1045,1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008
1009,1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423
1008,49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009
49,922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845
922,884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233
884,690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269
690,1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306
1008,156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465
156,1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008
1008,1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773
1008,1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615
1008,613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276
613,971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221
971,201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195
201,1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3
1000,690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236
690,1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845
1165,157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008
157,1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882
1009,238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971
238,1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008
1008,1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065
1009,935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734
935,812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009
812,1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080
1008,1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009
1008,423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238
423,1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883
1009,845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883
845,233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385
233,269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037
269,306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008
306,465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008
465,1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345
1008,773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4
773,615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009
615,276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165
276,1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974
1221,195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165
195,3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575
3,236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194
236,845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008
845,1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971
1008,882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41
882,971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312
971,1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474
1008,1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735
1065,734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009
734,1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275
1009,1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773
1080,1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035
1009,238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426
238,883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885
883,883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314
883,1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923
1385,1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162
1037,1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885
1008,1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388
1008,345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122
345,4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035
4,1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276
1009,1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283
1165,974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884
974,165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971
165,575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008
575,194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234
194,1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345
1008,971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008
971,41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167
41,312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268
312,1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009
1474,735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043
735,1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367
1009,275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429
275,773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122
773,1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502
1035,1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206
1426,885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126
885,314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505
314,923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000
923,162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806
162,885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307
885,1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347
1388,122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126
122,1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276
1035,276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359
276,1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773
1283,884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009
884,971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921
971,1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267
1008,234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584
234,345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52
345,1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008
1008,167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267
167,268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395
268,1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187
1009,1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200
1043,1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009
1367,1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009
1429,122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233
122,502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162
502,1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008
1206,126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652
126,505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348
505,1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268
1000,806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583
806,307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113
307,347,1126,276,1359,773,1009,921,267,584,52,1008,267,1395,1187,200,1009,1009,233,162,1008,652,1348,268,583,1113,1011
