0,1,2,3,4,5,6,7,8,9,10
1008,847,970,1030,12,1008,276,809,849,344,269
847,970,1030,12,1008,276,809,849,344,269,307
970,1030,12,1008,276,809,849,344,269,307,845
1030,12,1008,276,809,849,344,269,307,845,307
12,1008,276,809,849,344,269,307,845,307,307
1008,276,809,849,344,269,307,845,307,307,307
276,809,849,344,269,307,845,307,307,307,1037
809,849,344,269,307,845,307,307,307,1037,269
849,344,269,307,845,307,307,307,1037,269,923
344,269,307,845,307,307,307,1037,269,923,971
269,307,845,307,307,307,1037,269,923,971,345
307,845,307,307,307,1037,269,923,971,345,345
845,307,307,307,1037,269,923,971,345,345,345
307,307,307,1037,269,923,971,345,345,345,345
307,307,1037,269,923,971,345,345,345,345,345
307,1037,269,923,971,345,345,345,345,345,306
1037,269,923,971,345,345,345,345,345,306,306
269,923,971,345,345,345,345,345,306,306,769
923,971,345,345,345,345,345,306,306,769,845
971,345,345,345,345,345,306,306,769,845,971
345,345,345,345,345,306,306,769,845,971,269
345,345,345,345,306,306,769,845,971,269,269
345,345,345,306,306,769,845,971,269,269,269
345,345,306,306,769,845,971,269,269,269,269
345,306,306,769,845,971,269,269,269,269,269
306,306,769,845,971,269,269,269,269,269,307
306,769,845,971,269,269,269,269,269,307,124
769,845,971,269,269,269,269,269,307,124,884
845,971,269,269,269,269,269,307,124,884,194
971,269,269,269,269,269,307,124,884,194,306
269,269,269,269,269,307,124,884,194,306,307
269,269,269,269,307,124,884,194,306,307,307
269,269,269,307,124,884,194,306,307,307,307
269,269,307,124,884,194,306,307,307,307,307
269,307,124,884,194,306,307,307,307,307,460
307,124,884,194,306,307,307,307,307,460,460
124,884,194,306,307,307,307,307,460,460,307
884,194,306,307,307,307,307,460,460,307,307
194,306,307,307,307,307,460,460,307,307,307
306,307,307,307,307,460,460,307,307,307,307
307,307,307,307,460,460,307,307,307,307,307
307,307,307,460,460,307,307,307,307,307,307
307,307,460,460,307,307,307,307,307,307,307
307,460,460,307,307,307,307,307,307,307,307
460,460,307,307,307,307,307,307,307,307,845
460,307,307,307,307,307,307,307,307,845,307
307,307,307,307,307,307,307,307,845,307,307
307,307,307,307,307,307,307,845,307,307,1008
307,307,307,307,307,307,845,307,307,1008,275
307,307,307,307,307,845,307,307,1008,275,79
307,307,307,307,845,307,307,1008,275,79,79
307,307,307,845,307,307,1008,275,79,79,117
307,307,845,307,307,1008,275,79,79,117,1008
307,845,307,307,1008,275,79,79,117,1008,269
845,307,307,1008,275,79,79,117,1008,269,1232
307,307,1008,275,79,79,117,1008,269,1232,1313
307,1008,275,79,79,117,1008,269,1232,1313,1186
1008,275,79,79,117,1008,269,1232,1313,1186,930
275,79,79,117,1008,269,1232,1313,1186,930,1186
79,79,117,1008,269,1232,1313,1186,930,1186,51
79,117,1008,269,1232,1313,1186,930,1186,51,968
117,1008,269,1232,1313,1186,930,1186,51,968,1008
1008,269,1232,1313,1186,930,1186,51,968,1008,935
269,1232,1313,1186,930,1186,51,968,1008,935,1009
1232,1313,1186,930,1186,51,968,1008,935,1009,1037
1313,1186,930,1186,51,968,1008,935,1009,1037,1281
1186,930,1186,51,968,1008,935,1009,1037,1281,346
930,1186,51,968,1008,935,1009,1037,1281,346,1009
1186,51,968,1008,935,1009,1037,1281,346,1009,808
51,968,1008,935,1009,1037,1281,346,1009,808,89
968,1008,935,1009,1037,1281,346,1009,808,89,614
1008,935,1009,1037,1281,346,1009,808,89,614,809
935,1009,1037,1281,346,1009,808,89,614,809,848
1009,1037,1281,346,1009,808,89,614,809,848,808
1037,1281,346,1009,808,89,614,809,848,808,808
1281,346,1009,808,89,614,809,848,808,808,808
346,1009,808,89,614,809,848,808,808,808,808
1009,808,89,614,809,848,808,808,808,808,770
808,89,614,809,848,808,808,808,808,770,808
89,614,809,848,808,808,808,808,770,808,1009
614,809,848,808,808,808,808,770,808,1009,1008
809,848,808,808,808,808,770,808,1009,1008,1009
848,808,808,808,808,770,808,1009,1008,1009,1008
808,808,808,808,770,808,1009,1008,1009,1008,999
808,808,808,770,808,1009,1008,1009,1008,999,1008
808,808,770,808,1009,1008,1009,1008,999,1008,1009
808,770,808,1009,1008,1009,1008,999,1008,1009,734
770,808,1009,1008,1009,1008,999,1008,1009,734,1042
808,1009,1008,1009,1008,999,1008,1009,734,1042,1180
1009,1008,1009,1008,999,1008,1009,734,1042,1180,1205
1008,1009,1008,999,1008,1009,734,1042,1180,1205,1009
1009,1008,999,1008,1009,734,1042,1180,1205,1009,1118
1008,999,1008,1009,734,1042,1180,1205,1009,1118,812
999,1008,1009,734,1042,1180,1205,1009,1118,812,1186
1008,1009,734,1042,1180,1205,1009,1118,812,1186,239
1009,734,1042,1180,1205,1009,1118,812,1186,239,620
734,1042,1180,1205,1009,1118,812,1186,239,620,162
1042,1180,1205,1009,1118,812,1186,239,620,162,242
1180,1205,1009,1118,812,1186,239,620,162,242,155
1205,1009,1118,812,1186,239,620,162,242,155,1236
1009,1118,812,1186,239,620,162,242,155,1236,1009
1118,812,1186,239,620,162,242,155,1236,1009,1009
812,1186,239,620,162,242,155,1236,1009,1009,79
1186,239,620,162,242,155,1236,1009,1009,79,614
239,620,162,242,155,1236,1009,1009,79,614,276
620,162,242,155,1236,1009,1009,79,614,276,315
162,242,155,1236,1009,1009,79,614,276,315,239
242,155,1236,1009,1009,79,614,276,315,239,1008
155,1236,1009,1009,79,614,276,315,239,1008,173
1236,1009,1009,79,614,276,315,239,1008,173,239
1009,1009,79,614,276,315,239,1008,173,239,579
1009,79,614,276,315,239,1008,173,239,579,971
79,614,276,315,239,1008,173,239,579,971,1008
614,276,315,239,1008,173,239,579,971,1008,970
276,315,239,1008,173,239,579,971,1008,970,127
315,239,1008,173,239,579,971,1008,970,127,1008
239,1008,173,239,579,971,1008,970,127,1008,1009
1008,173,239,579,971,1008,970,127,1008,1009,1466
173,239,579,971,1008,970,127,1008,1009,1466,1009
239,579,971,1008,970,127,1008,1009,1466,1009,1008
579,971,1008,970,127,1008,1009,1466,1009,1008,462
971,1008,970,127,1008,1009,1466,1009,1008,462,1009
1008,970,127,1008,1009,1466,1009,1008,462,1009,165
970,127,1008,1009,1466,1009,1008,462,1009,165,43
127,1008,1009,1466,1009,1008,462,1009,165,43,1508
1008,1009,1466,1009,1008,462,1009,165,43,1508,1009
1009,1466,1009,1008,462,1009,165,43,1508,1009,998
1466,1009,1008,462,1009,165,43,1508,1009,998,1009
1009,1008,462,1009,165,43,1508,1009,998,1009,1008
1008,462,1009,165,43,1508,1009,998,1009,1008,1008
462,1009,165,43,1508,1009,998,1009,1008,1008,1008
1009,165,43,1508,1009,998,1009,1008,1008,1008,540
165,43,1508,1009,998,1009,1008,1008,1008,540,1407
43,1508,1009,998,1009,1008,1008,1008,540,1407,384
1508,1009,998,1009,1008,1008,1008,540,1407,384,925
1009,998,1009,1008,1008,1008,540,1407,384,925,53
998,1009,1008,1008,1008,540,1407,384,925,53,1037
1009,1008,1008,1008,540,1407,384,925,53,1037,1407
1008,1008,1008,540,1407,384,925,53,1037,1407,313
1008,1008,540,1407,384,925,53,1037,1407,313,691
1008,540,1407,384,925,53,1037,1407,313,691,50
540,1407,384,925,53,1037,1407,313,691,50,1087
1407,384,925,53,1037,1407,313,691,50,1087,1009
384,925,53,1037,1407,313,691,50,1087,1009,1009
925,53,1037,1407,313,691,50,1087,1009,1009,1029
53,1037,1407,313,691,50,1087,1009,1009,1029,736
1037,1407,313,691,50,1087,1009,1009,1029,736,313
1407,313,691,50,1087,1009,1009,1029,736,313,1028
313,691,50,1087,1009,1009,1029,736,313,1028,345
691,50,1087,1009,1009,1029,736,313,1028,345,1009
50,1087,1009,1009,1029,736,313,1028,345,1009,354
1087,1009,1009,1029,736,313,1028,345,1009,354,1508
1009,1009,1029,736,313,1028,345,1009,354,1508,1356
1009,1029,736,313,1028,345,1009,354,1508,1356,808
1029,736,313,1028,345,1009,354,1508,1356,808,1035
736,313,1028,345,1009,354,1508,1356,808,1035,1009
313,1028,345,1009,354,1508,1356,808,1035,1009,1352
1028,345,1009,354,1508,1356,808,1035,1009,1352,1008
345,1009,354,1508,1356,808,1035,1009,1352,1008,1349
1009,354,1508,1356,808,1035,1009,1352,1008,1349,1104
354,1508,1356,808,1035,1009,1352,1008,1349,1104,1509
1508,1356,808,1035,1009,1352,1008,1349,1104,1509,1509
1356,808,1035,1009,1352,1008,1349,1104,1509,1509,1009
808,1035,1009,1352,1008,1349,1104,1509,1509,1009,971
1035,1009,1352,1008,1349,1104,1509,1509,1009,971,972
1009,1352,1008,1349,1104,1509,1509,1009,971,972,972
1352,1008,1349,1104,1509,1509,1009,971,972,972,846
1008,1349,1104,1509,1509,1009,971,972,972,846,773
1349,1104,1509,1509,1009,971,972,972,846,773,241
1104,1509,1509,1009,971,972,972,846,773,241,45
1509,1509,1009,971,972,972,846,773,241,45,3
1509,1009,971,972,972,846,773,241,45,3,971
1009,971,972,972,846,773,241,45,3,971,124
971,972,972,846,773,241,45,3,971,124,774
972,972,846,773,241,45,3,971,124,774,881
972,846,773,241,45,3,971,124,774,881,970
846,773,241,45,3,971,124,774,881,970,81
773,241,45,3,971,124,774,881,970,81,1009
241,45,3,971,124,774,881,970,81,1009,352
45,3,971,124,774,881,970,81,1009,352,1032
3,971,124,774,881,970,81,1009,352,1032,1009
971,124,774,881,970,81,1009,352,1032,1009,125
124,774,881,970,81,1009,352,1032,1009,125,653
774,881,970,81,1009,352,1032,1009,125,653,1009
881,970,81,1009,352,1032,1009,125,653,1009,87
970,81,1009,352,1032,1009,125,653,1009,87,276
81,1009,352,1032,1009,125,653,1009,87,276,1040
1009,352,1032,1009,125,653,1009,87,276,1040,422
352,1032,1009,125,653,1009,87,276,1040,422,1008
1032,1009,125,653,1009,87,276,1040,422,1008,242
1009,125,653,1009,87,276,1040,422,1008,242,1008
125,653,1009,87,276,1040,422,1008,242,1008,1514
653,1009,87,276,1040,422,1008,242,1008,1514,1008
1009,87,276,1040,422,1008,242,1008,1514,1008,276
87,276,1040,422,1008,242,1008,1514,1008,276,1311
276,1040,422,1008,242,1008,1514,1008,276,1311,1001
1040,422,1008,242,1008,1514,1008,276,1311,1001,846
422,1008,242,1008,1514,1008,276,1311,1001,846,811
1008,242,1008,1514,1008,276,1311,1001,846,811,811
242,1008,1514,1008,276,1311,1001,846,811,811,1009
1008,1514,1008,276,1311,1001,846,811,811,1009,1220
1514,1008,276,1311,1001,846,811,811,1009,1220,845
1008,276,1311,1001,846,811,811,1009,1220,845,161
276,1311,1001,846,811,811,1009,1220,845,161,276
1311,1001,846,811,811,1009,1220,845,161,276,968
1001,846,811,811,1009,1220,845,161,276,968,196
846,811,811,1009,1220,845,161,276,968,196,313
811,811,1009,1220,845,161,276,968,196,313,970
811,1009,1220,845,161,276,968,196,313,970,200
1009,1220,845,161,276,968,196,313,970,200,42
1220,845,161,276,968,196,313,970,200,42,1142
845,161,276,968,196,313,970,200,42,1142,122
161,276,968,196,313,970,200,42,1142,122,1009
276,968,196,313,970,200,42,1142,122,1009,1008
968,196,313,970,200,42,1142,122,1009,1008,5
196,313,970,200,42,1142,122,1009,1008,5,1009
313,970,200,42,1142,122,1009,1008,5,1009,694
970,200,42,1142,122,1009,1008,5,1009,694,314
200,42,1142,122,1009,1008,5,1009,694,314,1047
42,1142,122,1009,1008,5,1009,694,314,1047,1008
1142,122,1009,1008,5,1009,694,314,1047,1008,425
122,1009,1008,5,1009,694,314,1047,1008,425,308
1009,1008,5,1009,694,314,1047,1008,425,308,1002
1008,5,1009,694,314,1047,1008,425,308,1002,1183
5,1009,694,314,1047,1008,425,308,1002,1183,662
1009,694,314,1047,1008,425,308,1002,1183,662,1008
694,314,1047,1008,425,308,1002,1183,662,1008,79
314,1047,1008,425,308,1002,1183,662,1008,79,163
1047,1008,425,308,1002,1183,662,1008,79,163,1034
1008,425,308,1002,1183,662,1008,79,163,1034,1000
425,308,1002,1183,662,1008,79,163,1034,1000,772
308,1002,1183,662,1008,79,163,1034,1000,772,1009
1002,1183,662,1008,79,163,1034,1000,772,1009,1009
1183,662,1008,79,163,1034,1000,772,1009,1009,845
662,1008,79,163,1034,1000,772,1009,1009,845,276
1008,79,163,1034,1000,772,1009,1009,845,276,1009
79,163,1034,1000,772,1009,1009,845,276,1009,1128
163,1034,1000,772,1009,1009,845,276,1009,1128,993
1034,1000,772,1009,1009,845,276,1009,1128,993,197
1000,772,1009,1009,845,276,1009,1128,993,197,1225
772,1009,1009,845,276,1009,1128,993,197,1225,1035
1009,1009,845,276,1009,1128,993,197,1225,1035,241
1009,845,276,1009,1128,993,197,1225,1035,241,653
845,276,1009,1128,993,197,1225,1035,241,653,389
276,1009,1128,993,197,1225,1035,241,653,389,988
1009,1128,993,197,1225,1035,241,653,389,988,1009
1128,993,197,1225,1035,241,653,389,988,1009,1275
993,197,1225,1035,241,653,389,988,1009,1275,1182
197,1225,1035,241,653,389,988,1009,1275,1182,1008
1225,1035,241,653,389,988,1009,1275,1182,1008,1009
1035,241,653,389,988,1009,1275,1182,1008,1009,1009
241,653,389,988,1009,1275,1182,1008,1009,1009,812
653,389,988,1009,1275,1182,1008,1009,1009,812,164
389,988,1009,1275,1182,1008,1009,1009,812,164,1008
988,1009,1275,1182,1008,1009,1009,812,164,1008,1009
1009,1275,1182,1008,1009,1009,812,164,1008,1009,1445
1275,1182,1008,1009,1009,812,164,1008,1009,1445,990
1182,1008,1009,1009,812,164,1008,1009,1445,990,1009
1008,1009,1009,812,164,1008,1009,1445,990,1009,971
1009,1009,812,164,1008,1009,1445,990,1009,971,767
1009,812,164,1008,1009,1445,990,1009,971,767,1204
812,164,1008,1009,1445,990,1009,971,767,1204,1009
164,1008,1009,1445,990,1009,971,767,1204,1009,1008
1008,1009,1445,990,1009,971,767,1204,1009,1008,125
1009,1445,990,1009,971,767,1204,1009,1008,125,1027
1445,990,1009,971,767,1204,1009,1008,125,1027,1009
990,1009,971,767,1204,1009,1008,125,1027,1009,163
1009,971,767,1204,1009,1008,125,1027,1009,163,1367
971,767,1204,1009,1008,125,1027,1009,163,1367,739
767,1204,1009,1008,125,1027,1009,163,1367,739,88
1204,1009,1008,125,1027,1009,163,1367,739,88,811
1009,1008,125,1027,1009,163,1367,739,88,811,924
1008,125,1027,1009,163,1367,739,88,811,924,923
125,1027,1009,163,1367,739,88,811,924,923,923
1027,1009,163,1367,739,88,811,924,923,923,932
1009,163,1367,739,88,811,924,923,923,932,1039
163,1367,739,88,811,924,923,923,932,1039,1009
1367,739,88,811,924,923,923,932,1039,1009,500
739,88,811,924,923,923,932,1039,1009,500,769
88,811,924,923,923,932,1039,1009,500,769,729
811,924,923,923,932,1039,1009,500,769,729,1009
924,923,923,932,1039,1009,500,769,729,1009,1009
923,923,932,1039,1009,500,769,729,1009,1009,1008
923,932,1039,1009,500,769,729,1009,1009,1008,1113
932,1039,1009,500,769,729,1009,1009,1008,1113,48
1039,1009,500,769,729,1009,1009,1008,1113,48,1009
1009,500,769,729,1009,1009,1008,1113,48,1009,1009
500,769,729,1009,1009,1008,1113,48,1009,1009,701
769,729,1009,1009,1008,1113,48,1009,1009,701,1445
729,1009,1009,1008,1113,48,1009,1009,701,1445,276
1009,1009,1008,1113,48,1009,1009,701,1445,276,1103
1009,1008,1113,48,1009,1009,701,1445,276,1103,1032
1008,1113,48,1009,1009,701,1445,276,1103,1032,9
1113,48,1009,1009,701,1445,276,1103,1032,9,195
48,1009,1009,701,1445,276,1103,1032,9,195,80
1009,1009,701,1445,276,1103,1032,9,195,80,884
1009,701,1445,276,1103,1032,9,195,80,884,1009
701,1445,276,1103,1032,9,195,80,884,1009,1009
1445,276,1103,1032,9,195,80,884,1009,1009,1163
276,1103,1032,9,195,80,884,1009,1009,1163,1223
1103,1032,9,195,80,884,1009,1009,1163,1223,973
1032,9,195,80,884,1009,1009,1163,1223,973,1029
9,195,80,884,1009,1009,1163,1223,973,1029,3
195,80,884,1009,1009,1163,1223,973,1029,3,737
80,884,1009,1009,1163,1223,973,1029,3,737,1008
884,1009,1009,1163,1223,973,1029,3,737,1008,1001
1009,1009,1163,1223,973,1029,3,737,1008,1001,970
1009,1163,1223,973,1029,3,737,1008,1001,970,3
1163,1223,973,1029,3,737,1008,1001,970,3,923
1223,973,1029,3,737,1008,1001,970,3,923,885
973,1029,3,737,1008,1001,970,3,923,885,884
1029,3,737,1008,1001,970,3,923,885,884,1008
3,737,1008,1001,970,3,923,885,884,1008,235
737,1008,1001,970,3,923,885,884,1008,235,922
1008,1001,970,3,923,885,884,1008,235,922,1009
1001,970,3,923,885,884,1008,235,922,1009,315
970,3,923,885,884,1008,235,922,1009,315,846
3,923,885,884,1008,235,922,1009,315,846,922
923,885,884,1008,235,922,1009,315,846,922,1008
885,884,1008,235,922,1009,315,846,922,1008,270
884,1008,235,922,1009,315,846,922,1008,270,816
1008,235,922,1009,315,846,922,1008,270,816,1037
235,922,1009,315,846,922,1008,270,816,1037,1008
922,1009,315,846,922,1008,270,816,1037,1008,847
1009,315,846,922,1008,270,816,1037,1008,847,1115
315,846,922,1008,270,816,1037,1008,847,1115,1283
846,922,1008,270,816,1037,1008,847,1115,1283,307
922,1008,270,816,1037,1008,847,1115,1283,307,277
1008,270,816,1037,1008,847,1115,1283,307,277,276
270,816,1037,1008,847,1115,1283,307,277,276,1009
816,1037,1008,847,1115,1283,307,277,276,1009,1009
1037,1008,847,1115,1283,307,277,276,1009,1009,1150
1008,847,1115,1283,307,277,276,1009,1009,1150,1263
847,1115,1283,307,277,276,1009,1009,1150,1263,989
1115,1283,307,277,276,1009,1009,1150,1263,989,970
1283,307,277,276,1009,1009,1150,1263,989,970,313
307,277,276,1009,1009,1150,1263,989,970,313,1032
277,276,1009,1009,1150,1263,989,970,313,1032,500
276,1009,1009,1150,1263,989,970,313,1032,500,500
1009,1009,1150,1263,989,970,313,1032,500,500,969
1009,1150,1263,989,970,313,1032,500,500,969,1034
1150,1263,989,970,313,1032,500,500,969,1034,307
1263,989,970,313,1032,500,500,969,1034,307,1008
989,970,313,1032,500,500,969,1034,307,1008,888
970,313,1032,500,500,969,1034,307,1008,888,1281
313,1032,500,500,969,1034,307,1008,888,1281,1008
1032,500,500,969,1034,307,1008,888,1281,1008,775
500,500,969,1034,307,1008,888,1281,1008,775,157
500,969,1034,307,1008,888,1281,1008,775,157,307
969,1034,307,1008,888,1281,1008,775,157,307,1166
1034,307,1008,888,1281,1008,775,157,307,1166,315
307,1008,888,1281,1008,775,157,307,1166,315,1009
1008,888,1281,1008,775,157,307,1166,315,1009,1011
888,1281,1008,775,157,307,1166,315,1009,1011,158
1281,1008,775,157,307,1166,315,1009,1011,158,42
1008,775,157,307,1166,315,1009,1011,158,42,652
775,157,307,1166,315,1009,1011,158,42,652,1185
157,307,1166,315,1009,1011,158,42,652,1185,201
307,1166,315,1009,1011,158,42,652,1185,201,1010
1166,315,1009,1011,158,42,652,1185,201,1010,1008
315,1009,1011,158,42,652,1185,201,1010,1008,1008
1009,1011,158,42,652,1185,201,1010,1008,1008,1047
1011,158,42,652,1185,201,1010,1008,1008,1047,971
158,42,652,1185,201,1010,1008,1008,1047,971,970
42,652,1185,201,1010,1008,1008,1047,971,970,973
652,1185,201,1010,1008,1008,1047,971,970,973,79
1185,201,1010,1008,1008,1047,971,970,973,79,1009
201,1010,1008,1008,1047,971,970,973,79,1009,970
1010,1008,1008,1047,971,970,973,79,1009,970,313
1008,1008,1047,971,970,973,79,1009,970,313,3
1008,1047,971,970,973,79,1009,970,313,3,693
1047,971,970,973,79,1009,970,313,3,693,992
971,970,973,79,1009,970,313,3,693,992,1119
970,973,79,1009,970,313,3,693,992,1119,1047
973,79,1009,970,313,3,693,992,1119,1047,970
79,1009,970,313,3,693,992,1119,1047,970,1127
1009,970,313,3,693,992,1119,1047,970,1127,1009
970,313,3,693,992,1119,1047,970,1127,1009,810
313,3,693,992,1119,1047,970,1127,1009,810,1009
3,693,992,1119,1047,970,1127,1009,810,1009,124
693,992,1119,1047,970,1127,1009,810,1009,124,41
992,1119,1047,970,1127,1009,810,1009,124,41,970
1119,1047,970,1127,1009,810,1009,124,41,970,767
1047,970,1127,1009,810,1009,124,41,970,767,613
970,1127,1009,810,1009,124,41,970,767,613,276
1127,1009,810,1009,124,41,970,767,613,276,1047
1009,810,1009,124,41,970,767,613,276,1047,1009
810,1009,124,41,970,767,613,276,1047,1009,427
1009,124,41,970,767,613,276,1047,1009,427,234
124,41,970,767,613,276,1047,1009,427,234,736
41,970,767,613,276,1047,1009,427,234,736,970
970,767,613,276,1047,1009,427,234,736,970,1009
767,613,276,1047,1009,427,234,736,970,1009,1118
613,276,1047,1009,427,234,736,970,1009,1118,970
276,1047,1009,427,234,736,970,1009,1118,970,276
1047,1009,427,234,736,970,1009,1118,970,276,1008
1009,427,234,736,970,1009,1118,970,276,1008,998
427,234,736,970,1009,1118,970,276,1008,998,162
234,736,970,1009,1118,970,276,1008,998,162,961
736,970,1009,1118,970,276,1008,998,162,961,237
970,1009,1118,970,276,1008,998,162,961,237,999
1009,1118,970,276,1008,998,162,961,237,999,652
1118,970,276,1008,998,162,961,237,999,652,653
970,276,1008,998,162,961,237,999,652,653,1031
276,1008,998,162,961,237,999,652,653,1031,1031
1008,998,162,961,237,999,652,653,1031,1031,1002
998,162,961,237,999,652,653,1031,1031,1002,1009
162,961,237,999,652,653,1031,1031,1002,1009,842
961,237,999,652,653,1031,1031,1002,1009,842,79
237,999,652,653,1031,1031,1002,1009,842,79,1394
999,652,653,1031,1031,1002,1009,842,79,1394,1008
652,653,1031,1031,1002,1009,842,79,1394,1008,651
653,1031,1031,1002,1009,842,79,1394,1008,651,971
1031,1031,1002,1009,842,79,1394,1008,651,971,79
1031,1002,1009,842,79,1394,1008,651,971,79,79
1002,1009,842,79,1394,1008,651,971,79,79,2
1009,842,79,1394,1008,651,971,79,79,2,1008
842,79,1394,1008,651,971,79,79,2,1008,276
79,1394,1008,651,971,79,79,2,1008,276,1244
